repeat,us,period,sdl,payspin,totspin,Cycles,Unhalt_GHz,IPC
0,807.001,0,2575944,0,373,9587.000,3.198,0.417
0,810.001,0,2585520,0,373,9579.000,3.194,0.418
0,813.004,0,2595096,0,377,9589.000,3.191,0.421
0,816.005,0,2604672,0,376,9564.000,3.189,0.421
0,819.005,0,2614248,0,376,9561.000,3.186,0.421
0,822.007,0,2623824,0,376,9565.000,3.188,0.420
0,825.004,0,2633400,0,376,9559.000,3.188,0.423
0,828.002,0,2642976,0,376,9569.000,3.193,0.421
0,831.002,0,2652552,0,377,9589.000,3.196,0.420
0,834.001,0,2662128,0,377,9590.000,3.197,0.422
0,837.007,0,2671704,0,378,9617.000,3.199,0.421
0,840.004,0,2681280,0,373,9581.000,3.196,0.417
0,843.006,0,2690856,0,373,9587.000,3.196,0.416
0,846.003,0,2700432,0,376,9561.000,3.189,0.422
0,849.004,0,2710008,0,376,9569.000,3.188,0.420
0,852.000,0,2719584,0,375,9544.000,3.187,0.421
0,855.007,0,2729160,0,377,9588.000,3.187,0.422
0,858.004,0,2738736,0,372,9560.000,3.191,0.416
0,861.001,0,2748312,0,376,9567.000,3.193,0.422
0,864.001,0,2757888,0,377,9591.000,3.197,0.421
0,867.007,0,2767464,0,378,9617.000,3.199,0.421
0,870.005,0,2777040,0,377,9590.000,3.197,0.421
0,873.007,0,2786616,0,377,9590.000,3.198,0.421
0,876.003,0,2796192,0,376,9564.000,3.193,0.420
0,879.008,0,2805768,0,373,9589.000,3.190,0.418
0,882.001,0,2815344,0,375,9540.000,3.187,0.421
0,885.004,0,2824920,0,376,9561.000,3.186,0.422
0,888.004,0,2834496,0,376,9568.000,3.189,0.421
0,891.001,0,2844072,0,376,9568.000,3.191,0.420
0,894.003,0,2853648,0,377,9592.000,3.194,0.422
0,897.003,0,2863224,0,377,9591.000,3.197,0.421
0,900.006,0,2872800,0,374,9602.000,3.199,0.418
0,903.004,0,2882376,0,377,9589.000,3.198,0.421
0,906.006,0,2891952,0,377,9590.000,3.195,0.421
0,909.004,0,2901528,0,376,9569.000,3.191,0.421
0,912.005,0,2911104,0,376,9568.000,3.190,0.421
0,915.007,0,2920680,0,376,9570.000,3.187,0.420
0,918.000,0,2930256,0,371,9538.000,3.187,0.417
0,921.007,0,2939832,0,377,9592.000,3.189,0.421
0,924.004,0,2949408,0,376,9561.000,3.192,0.422
0,927.006,0,2958984,0,377,9598.000,3.196,0.420
0,930.004,0,2968560,0,375,9584.000,3.197,0.420
0,933.001,0,2978136,0,377,9590.000,3.201,0.421
0,936.003,0,2987712,0,377,9597.000,3.195,0.421
0,939.006,0,2997288,0,377,9590.000,3.195,0.421
0,942.008,0,3006864,0,373,9581.000,3.190,0.417
0,945.001,0,3016440,0,375,9542.000,3.188,0.421
0,948.005,0,3026016,0,376,9565.000,3.186,0.421
0,951.003,0,3035592,0,372,9560.000,3.188,0.417
0,954.003,0,3045168,0,376,9564.000,3.190,0.422
0,957.007,0,3054744,0,377,9598.000,3.194,0.420
0,960.000,0,3064320,0,376,9561.000,3.195,0.422
0,963.004,0,3073896,0,378,9614.000,3.199,0.420
0,966.003,0,3083472,0,377,9594.000,3.199,0.422
0,969.004,0,3093048,0,377,9591.000,3.196,0.421
0,972.001,0,3102624,0,376,9564.000,3.193,0.421
0,975.004,0,3112200,0,373,9581.000,3.190,0.417
0,978.003,0,3121776,0,372,9561.000,3.188,0.416
0,981.003,0,3131352,0,372,9555.000,3.187,0.417
0,984.001,0,3140928,0,372,9558.000,3.187,0.418
0,987.006,0,3150504,0,377,9590.000,3.191,0.421
0,990.008,0,3160080,0,377,9590.000,3.195,0.421
0,993.001,0,3169656,0,376,9566.000,3.198,0.420
0,996.004,0,3179232,0,378,9614.000,3.198,0.422
0,999.002,0,3188808,0,373,9588.000,3.198,0.416
0,1002.004,0,3198384,0,377,9588.000,3.195,0.421
0,1005.001,0,3207960,0,376,9563.000,3.191,0.422
0,1008.001,0,3217536,0,376,9567.000,3.190,0.420
0,1011.004,0,3227112,0,376,9567.000,3.187,0.421
0,1014.006,0,3236688,0,376,9564.000,3.185,0.422
0,1017.004,0,3246264,0,376,9568.000,3.189,0.421
0,1020.003,0,3255840,0,376,9568.000,3.194,0.420
0,1023.003,0,3265416,0,377,9591.000,3.193,0.422
0,1026.002,0,3274992,0,377,9590.000,3.199,0.421
0,1029.008,0,3284568,0,378,9615.000,3.198,0.421
0,1032.007,0,3294144,0,377,9589.000,3.197,0.421
0,1035.003,0,3303720,0,376,9565.000,3.195,0.421
0,1038.000,0,3313296,0,376,9561.000,3.190,0.421
0,1041.003,0,3322872,0,373,9581.000,3.188,0.417
0,1044.000,0,3332448,0,375,9546.000,3.185,0.421
0,1047.006,0,3342024,0,373,9579.000,3.189,0.417
0,1050.006,0,3351600,0,376,9571.000,3.191,0.420
0,1053.006,0,3361176,0,373,9579.000,3.193,0.418
0,1056.006,0,3370752,0,377,9591.000,3.196,0.421
0,1059.003,0,3380328,0,377,9590.000,3.197,0.421
0,1062.003,0,3389904,0,377,9594.000,3.201,0.420
0,1065.003,0,3399480,0,377,9587.000,3.193,0.422
0,1068.000,0,3409056,0,376,9565.000,3.193,0.421
0,1071.007,0,3418632,0,377,9593.000,3.191,0.420
0,1074.007,0,3428208,0,376,9563.000,3.186,0.422
0,1077.002,0,3437784,0,375,9540.000,3.187,0.421
0,1080.002,0,3447360,0,376,9563.000,3.188,0.421
0,1083.006,0,3456936,0,377,9593.000,3.192,0.421
0,1086.005,0,3466512,0,373,9580.000,3.193,0.418
0,1089.007,0,3476088,0,377,9593.000,3.199,0.420
0,1092.003,0,3485664,0,377,9590.000,3.198,0.422
0,1095.003,0,3495240,0,377,9591.000,3.198,0.421
0,1098.001,0,3504816,0,375,9578.000,3.194,0.420
0,1101.007,0,3514392,0,377,9592.000,3.193,0.420
0,1104.006,0,3523968,0,376,9567.000,3.189,0.421
0,1107.002,0,3533544,0,375,9542.000,3.185,0.422
0,1110.004,0,3543120,0,376,9565.000,3.186,0.421
0,1113.003,0,3552696,0,376,9566.000,3.191,0.421
0,1116.006,0,3562272,0,377,9592.000,3.194,0.420
0,1119.007,0,3571848,0,377,9587.000,3.192,0.422
0,1122.006,0,3581424,0,377,9595.000,3.200,0.420
0,1125.001,0,3591000,0,373,9581.000,3.199,0.417
0,1128.003,0,3600576,0,377,9588.000,3.197,0.421
0,1131.003,0,3610152,0,373,9587.000,3.192,0.418
0,1134.000,0,3619728,0,372,9561.000,3.192,0.417
0,1137.000,0,3629304,0,376,9561.000,3.187,0.422
0,1140.001,0,3638880,0,376,9564.000,3.185,0.421
0,1143.008,0,3648456,0,373,9581.000,3.189,0.417
0,1146.003,0,3658032,0,370,9556.000,3.191,0.415
0,1149.003,0,3667608,0,375,9582.000,3.193,0.419
0,1152.003,0,3677184,0,377,9588.000,3.196,0.421
0,1155.008,0,3686760,0,376,9612.000,3.198,0.419
0,1158.006,0,3696336,0,377,9591.000,3.200,0.421
0,1161.004,0,3705912,0,373,9583.000,3.195,0.417
0,1164.002,0,3715488,0,376,9571.000,3.193,0.420
0,1167.008,0,3725064,0,377,9587.000,3.190,0.422
0,1170.002,0,3734640,0,375,9548.000,3.187,0.420
0,1173.006,0,3744216,0,376,9561.000,3.186,0.422
0,1176.004,0,3753792,0,376,9562.000,3.189,0.420
0,1179.001,0,3763368,0,374,9564.000,3.191,0.419
0,1182.003,0,3772944,0,377,9591.000,3.192,0.422
0,1185.003,0,3782520,0,377,9590.000,3.199,0.421
0,1188.001,0,3792096,0,377,9591.000,3.198,0.421
0,1191.007,0,3801672,0,378,9618.000,3.198,0.420
0,1194.004,0,3811248,0,376,9565.000,3.194,0.422
0,1197.000,0,3820824,0,376,9564.000,3.192,0.421
0,1200.005,0,3830400,0,377,9589.000,3.188,0.421
0,1203.001,0,3839976,0,375,9543.000,3.188,0.421
0,1206.001,0,3849552,0,372,9563.000,3.186,0.416
0,1209.000,0,3859128,0,376,9560.000,3.189,0.422
0,1212.003,0,3868704,0,377,9593.000,3.192,0.420
0,1215.004,0,3878280,0,377,9588.000,3.194,0.422
0,1218.004,0,3887856,0,377,9595.000,3.200,0.420
0,1221.003,0,3897432,0,377,9595.000,3.199,0.421
0,1224.004,0,3907008,0,377,9590.000,3.197,0.421
0,1227.003,0,3916584,0,373,9581.000,3.193,0.417
0,1230.002,0,3926160,0,376,9561.000,3.192,0.421
0,1233.008,0,3935736,0,373,9588.000,3.188,0.417
0,1236.003,0,3945312,0,375,9543.000,3.184,0.422
0,1239.006,0,3954888,0,376,9565.000,3.188,0.421
0,1242.004,0,3964464,0,376,9566.000,3.191,0.421
0,1245.008,0,3974040,0,377,9599.000,3.193,0.420
0,1248.000,0,3983616,0,376,9561.000,3.196,0.422
0,1251.006,0,3993192,0,378,9612.000,3.199,0.421
0,1254.005,0,4002768,0,377,9595.000,3.198,0.421
0,1257.006,0,4012344,0,377,9595.000,3.196,0.421
0,1260.008,0,4021920,0,373,9583.000,3.192,0.417
0,1263.006,0,4031496,0,376,9560.000,3.189,0.422
0,1266.008,0,4041072,0,376,9563.000,3.188,0.421
0,1269.003,0,4050648,0,375,9549.000,3.186,0.420
0,1272.003,0,4060224,0,376,9561.000,3.188,0.422
0,1275.006,0,4069800,0,373,9587.000,3.193,0.417
0,1278.003,0,4079376,0,376,9569.000,3.193,0.421
0,1281.001,0,4088952,0,377,9593.000,3.198,0.421
0,1284.005,0,4098528,0,374,9604.000,3.200,0.416
0,1287.003,0,4108104,0,377,9594.000,3.196,0.422
0,1290.006,0,4117680,0,377,9591.000,3.196,0.421
0,1293.001,0,4127256,0,372,9553.000,3.192,0.417
0,1296.006,0,4136832,0,377,9592.000,3.188,0.422
0,1299.001,0,4146408,0,375,9541.000,3.186,0.421
0,1302.003,0,4155984,0,376,9561.000,3.186,0.422
0,1305.001,0,4165560,0,372,9560.000,3.191,0.416
0,1308.003,0,4175136,0,377,9590.000,3.191,0.422
0,1311.007,0,4184712,0,377,9594.000,3.196,0.421
0,1314.004,0,4194288,0,373,9587.000,3.198,0.416
0,1317.002,0,4203864,0,377,9592.000,3.199,0.421
0,1320.003,0,4213440,0,377,9588.000,3.196,0.422
0,1323.004,0,4223016,0,377,9594.000,3.193,0.420
0,1326.003,0,4232592,0,376,9561.000,3.191,0.422
0,1329.004,0,4242168,0,376,9568.000,3.188,0.421
0,1332.004,0,4251744,0,374,9560.000,3.185,0.418
0,1335.001,0,4261320,0,375,9549.000,3.188,0.422
0,1338.006,0,4270896,0,377,9590.000,3.191,0.421
0,1341.001,0,4280472,0,376,9563.000,3.192,0.422
0,1344.001,0,4290048,0,377,9591.000,3.198,0.421
0,1347.006,0,4299624,0,374,9611.000,3.199,0.417
0,1350.005,0,4309200,0,377,9592.000,3.198,0.421
0,1353.005,0,4318776,0,377,9590.000,3.195,0.422
0,1356.003,0,4328352,0,376,9567.000,3.192,0.421
0,1359.006,0,4337928,0,372,9581.000,3.191,0.415
0,1362.006,0,4347504,0,372,9558.000,3.188,0.417
0,1365.008,0,4357080,0,376,9566.000,3.185,0.422
0,1368.007,0,4366656,0,376,9563.000,3.188,0.421
0,1371.003,0,4376232,0,376,9563.000,3.192,0.421
0,1374.006,0,4385808,0,377,9589.000,3.195,0.420
0,1377.004,0,4395384,0,377,9590.000,3.196,0.422
0,1380.002,0,4404960,0,377,9590.000,3.201,0.421
0,1383.002,0,4414536,0,377,9590.000,3.196,0.421
0,1386.004,0,4424112,0,377,9594.000,3.196,0.420
0,1389.001,0,4433688,0,376,9563.000,3.191,0.421
0,1392.000,0,4443264,0,376,9567.000,3.190,0.421
0,1395.003,0,4452840,0,376,9564.000,3.185,0.422
0,1398.005,0,4462416,0,376,9568.000,3.187,0.421
0,1401.006,0,4471992,0,376,9568.000,3.191,0.420
0,1404.001,0,4481568,0,376,9565.000,3.191,0.422
0,1407.003,0,4491144,0,377,9595.000,3.196,0.421
0,1410.002,0,4500720,0,377,9590.000,3.198,0.421
0,1413.004,0,4510296,0,374,9600.000,3.199,0.418
0,1416.006,0,4519872,0,377,9596.000,3.197,0.421
0,1419.001,0,4529448,0,376,9566.000,3.193,0.421
0,1422.006,0,4539024,0,377,9590.000,3.191,0.421
0,1425.008,0,4548600,0,376,9566.000,3.187,0.421
0,1428.003,0,4558176,0,375,9548.000,3.187,0.421
0,1431.004,0,4567752,0,376,9562.000,3.186,0.422
0,1434.001,0,4577328,0,376,9562.000,3.191,0.421
