repeat,us,period,sdl,payspin,totspin,Cycles,Unhalt_GHz,IPC
2,441.005,0,1407672,0,377,9590.000,3.195,0.422
2,444.002,0,1417248,0,376,9565.000,3.194,0.420
2,447.004,0,1426824,0,373,9579.000,3.188,0.419
2,450.005,0,1436400,0,376,9564.000,3.188,0.421
2,453.000,0,1445976,0,375,9539.000,3.185,0.421
2,456.001,0,1455552,0,376,9568.000,3.191,0.421
2,459.002,0,1465128,0,373,9580.000,3.189,0.419
2,462.002,0,1474704,0,373,9584.000,3.196,0.416
2,465.002,0,1484280,0,377,9591.000,3.197,0.421
2,468.007,0,1493856,0,378,9614.000,3.199,0.422
2,471.003,0,1503432,0,373,9582.000,3.197,0.418
2,474.006,0,1513008,0,377,9593.000,3.196,0.420
2,477.003,0,1522584,0,376,9565.000,3.192,0.421
2,480.002,0,1532160,0,376,9563.000,3.187,0.423
2,483.004,0,1541736,0,376,9564.000,3.187,0.420
2,486.005,0,1551312,0,376,9563.000,3.187,0.421
2,489.002,0,1560888,0,372,9560.000,3.190,0.417
2,492.006,0,1570464,0,377,9592.000,3.192,0.422
2,495.007,0,1580040,0,377,9588.000,3.194,0.421
2,498.004,0,1589616,0,373,9586.000,3.199,0.416
2,501.002,0,1599192,0,377,9590.000,3.199,0.421
2,504.002,0,1608768,0,377,9591.000,3.197,0.422
2,507.005,0,1618344,0,377,9589.000,3.193,0.421
2,510.001,0,1627920,0,372,9558.000,3.191,0.416
2,513.001,0,1637496,0,374,9559.000,3.188,0.420
2,516.002,0,1647072,0,376,9566.000,3.186,0.420
2,519.003,0,1656648,0,376,9566.000,3.189,0.421
2,522.002,0,1666224,0,376,9566.000,3.191,0.421
2,525.005,0,1675800,0,377,9590.000,3.191,0.423
2,528.005,0,1685376,0,377,9595.000,3.198,0.421
2,531.003,0,1694952,0,377,9588.000,3.197,0.421
2,534.003,0,1704528,0,377,9595.000,3.200,0.421
2,537.004,0,1714104,0,377,9588.000,3.195,0.421
2,540.002,0,1723680,0,376,9569.000,3.194,0.419
2,543.000,0,1733256,0,376,9566.000,3.189,0.421
2,546.004,0,1742832,0,376,9575.000,3.188,0.421
2,549.000,0,1752408,0,375,9540.000,3.183,0.423
2,552.000,0,1761984,0,376,9567.000,3.192,0.419
2,555.003,0,1771560,0,377,9587.000,3.189,0.423
2,558.006,0,1781136,0,377,9595.000,3.196,0.421
2,561.005,0,1790712,0,377,9588.000,3.197,0.421
2,564.001,0,1800288,0,373,9584.000,3.201,0.416
2,567.001,0,1809864,0,377,9590.000,3.197,0.421
2,570.003,0,1819440,0,377,9591.000,3.193,0.422
2,573.001,0,1829016,0,376,9565.000,3.194,0.420
2,576.007,0,1838592,0,377,9587.000,3.186,0.423
2,579.006,0,1848168,0,372,9558.000,3.186,0.417
2,582.000,0,1857744,0,375,9540.000,3.187,0.421
2,585.007,0,1867320,0,377,9593.000,3.190,0.420
2,588.003,0,1876896,0,376,9565.000,3.194,0.421
2,591.003,0,1886472,0,377,9589.000,3.194,0.422
2,594.008,0,1896048,0,374,9604.000,3.197,0.416
2,597.004,0,1905624,0,377,9590.000,3.199,0.421
2,600.006,0,1915200,0,377,9591.000,3.196,0.422
2,603.002,0,1924776,0,376,9568.000,3.196,0.419
2,606.006,0,1934352,0,377,9589.000,3.190,0.421
2,609.001,0,1943928,0,375,9541.000,3.187,0.422
2,612.003,0,1953504,0,376,9567.000,3.187,0.419
2,615.001,0,1963080,0,372,9556.000,3.188,0.417
2,618.006,0,1972656,0,377,9590.000,3.189,0.423
2,621.002,0,1982232,0,376,9569.000,3.193,0.421
2,624.002,0,1991808,0,377,9590.000,3.197,0.421
2,627.000,0,2001384,0,377,9588.000,3.198,0.421
2,630.000,0,2010960,0,377,9595.000,3.200,0.421
2,633.001,0,2020536,0,377,9588.000,3.195,0.421
2,636.006,0,2030112,0,377,9596.000,3.192,0.420
2,639.005,0,2039688,0,376,9564.000,3.191,0.420
2,642.007,0,2049264,0,376,9566.000,3.187,0.421
2,645.002,0,2058840,0,375,9540.000,3.184,0.423
2,648.001,0,2068416,0,376,9565.000,3.192,0.420
2,651.005,0,2077992,0,377,9590.000,3.190,0.421
2,654.001,0,2087568,0,376,9569.000,3.196,0.421
2,657.003,0,2097144,0,374,9601.000,3.196,0.418
2,660.002,0,2106720,0,377,9593.000,3.198,0.422
2,663.006,0,2116296,0,374,9604.000,3.198,0.416
2,666.007,0,2125872,0,377,9590.000,3.193,0.422
2,669.005,0,2135448,0,376,9566.000,3.194,0.420
2,672.002,0,2145024,0,372,9555.000,3.188,0.417
2,675.003,0,2154600,0,376,9564.000,3.185,0.422
2,678.003,0,2164176,0,376,9562.000,3.187,0.421
2,681.006,0,2173752,0,373,9579.000,3.190,0.419
2,684.002,0,2183328,0,376,9564.000,3.194,0.420
2,687.003,0,2192904,0,377,9590.000,3.195,0.421
2,690.003,0,2202480,0,377,9595.000,3.198,0.421
2,693.005,0,2212056,0,376,9603.000,3.200,0.419
2,696.005,0,2221632,0,377,9588.000,3.194,0.422
2,699.001,0,2231208,0,376,9564.000,3.196,0.420
2,702.005,0,2240784,0,377,9590.000,3.189,0.423
2,705.000,0,2250360,0,375,9545.000,3.187,0.421
2,708.003,0,2259936,0,376,9568.000,3.188,0.420
2,711.003,0,2269512,0,376,9565.000,3.188,0.421
2,714.007,0,2279088,0,373,9582.000,3.189,0.419
2,717.007,0,2288664,0,373,9582.000,3.194,0.417
2,720.007,0,2298240,0,377,9587.000,3.195,0.422
2,723.002,0,2307816,0,373,9582.000,3.201,0.416
2,726.000,0,2317392,0,377,9590.000,3.199,0.421
2,729.002,0,2326968,0,377,9591.000,3.195,0.422
2,732.005,0,2336544,0,377,9588.000,3.191,0.421
2,735.005,0,2346120,0,376,9569.000,3.192,0.419
2,738.007,0,2355696,0,376,9566.000,3.186,0.421
2,741.002,0,2365272,0,375,9542.000,3.185,0.422
2,744.002,0,2374848,0,376,9568.000,3.189,0.421
2,747.005,0,2384424,0,373,9584.000,3.193,0.417
2,750.000,0,2394000,0,376,9567.000,3.196,0.419
2,753.007,0,2403576,0,378,9614.000,3.196,0.422
2,756.002,0,2413152,0,373,9583.000,3.199,0.417
2,759.006,0,2422728,0,374,9604.000,3.198,0.416
2,762.007,0,2432304,0,377,9589.000,3.193,0.421
2,765.005,0,2441880,0,376,9569.000,3.194,0.421
2,768.002,0,2451456,0,372,9554.000,3.189,0.417
2,771.005,0,2461032,0,376,9568.000,3.185,0.421
2,774.005,0,2470608,0,372,9560.000,3.187,0.417
2,777.003,0,2480184,0,376,9563.000,3.190,0.422
2,780.001,0,2489760,0,376,9568.000,3.194,0.420
2,783.002,0,2499336,0,377,9591.000,3.194,0.421
2,786.002,0,2508912,0,377,9595.000,3.198,0.421
2,789.001,0,2518488,0,377,9593.000,3.199,0.422
2,792.002,0,2528064,0,377,9594.000,3.196,0.420
2,795.005,0,2537640,0,377,9591.000,3.192,0.422
2,798.002,0,2547216,0,370,9558.000,3.191,0.414
2,801.002,0,2556792,0,376,9565.000,3.189,0.421
2,804.003,0,2566368,0,376,9566.000,3.186,0.422
2,807.004,0,2575944,0,376,9563.000,3.188,0.420
2,810.001,0,2585520,0,376,9563.000,3.192,0.421
2,813.003,0,2595096,0,377,9589.000,3.192,0.422
2,816.003,0,2604672,0,377,9588.000,3.195,0.421
2,819.002,0,2614248,0,377,9593.000,3.200,0.421
2,822.005,0,2623824,0,374,9604.000,3.198,0.416
2,825.005,0,2633400,0,377,9587.000,3.194,0.422
2,828.002,0,2642976,0,376,9567.000,3.194,0.419
2,831.001,0,2652552,0,376,9565.000,3.190,0.422
2,834.002,0,2662128,0,376,9567.000,3.187,0.420
2,837.003,0,2671704,0,372,9560.000,3.186,0.417
2,840.002,0,2681280,0,376,9563.000,3.189,0.421
2,843.003,0,2690856,0,373,9581.000,3.191,0.419
2,846.003,0,2700432,0,373,9581.000,3.193,0.418
2,849.004,0,2710008,0,377,9595.000,3.198,0.421
2,852.002,0,2719584,0,377,9590.000,3.201,0.421
2,855.001,0,2729160,0,377,9588.000,3.197,0.421
2,858.003,0,2738736,0,377,9593.000,3.194,0.420
2,861.001,0,2748312,0,376,9565.000,3.191,0.422
2,864.000,0,2757888,0,376,9564.000,3.191,0.420
2,867.002,0,2767464,0,376,9563.000,3.186,0.421
2,870.001,0,2777040,0,372,9560.000,3.187,0.417
2,873.001,0,2786616,0,376,9566.000,3.190,0.421
2,876.004,0,2796192,0,377,9590.000,3.189,0.423
2,879.007,0,2805768,0,377,9597.000,3.198,0.420
2,882.005,0,2815344,0,377,9591.000,3.198,0.421
2,885.003,0,2824920,0,377,9590.000,3.199,0.421
2,888.004,0,2834496,0,377,9591.000,3.195,0.422
2,891.007,0,2844072,0,377,9587.000,3.193,0.422
2,894.002,0,2853648,0,372,9556.000,3.193,0.416
2,897.002,0,2863224,0,376,9563.000,3.188,0.421
2,900.002,0,2872800,0,372,9560.000,3.185,0.417
2,903.003,0,2882376,0,376,9566.000,3.188,0.421
2,906.002,0,2891952,0,376,9566.000,3.189,0.423
2,909.000,0,2901528,0,376,9575.000,3.196,0.419
2,912.006,0,2911104,0,374,9608.000,3.194,0.417
2,915.002,0,2920680,0,377,9590.000,3.200,0.422
2,918.002,0,2930256,0,377,9588.000,3.197,0.421
2,921.008,0,2939832,0,374,9606.000,3.196,0.416
2,924.003,0,2949408,0,376,9565.000,3.194,0.421
2,927.002,0,2958984,0,376,9563.000,3.191,0.421
2,930.000,0,2968560,0,372,9560.000,3.186,0.417
2,933.003,0,2978136,0,376,9566.000,3.186,0.421
2,936.003,0,2987712,0,376,9566.000,3.187,0.423
2,939.001,0,2997288,0,376,9567.000,3.194,0.419
2,942.002,0,3006864,0,373,9586.000,3.192,0.418
2,945.002,0,3016440,0,377,9589.000,3.197,0.421
2,948.003,0,3026016,0,374,9604.000,3.201,0.416
2,951.002,0,3035592,0,377,9590.000,3.196,0.422
2,954.004,0,3045168,0,377,9592.000,3.196,0.420
2,957.003,0,3054744,0,376,9568.000,3.191,0.421
2,960.001,0,3064320,0,372,9560.000,3.190,0.417
2,963.002,0,3073896,0,376,9563.000,3.186,0.421
2,966.002,0,3083472,0,372,9560.000,3.185,0.419
2,969.006,0,3093048,0,375,9584.000,3.191,0.418
2,972.004,0,3102624,0,376,9569.000,3.192,0.421
2,975.004,0,3112200,0,377,9589.000,3.196,0.421
2,978.003,0,3121776,0,377,9591.000,3.198,0.422
2,981.001,0,3131352,0,377,9588.000,3.199,0.421
2,984.002,0,3140928,0,377,9595.000,3.196,0.421
2,987.005,0,3150504,0,377,9588.000,3.193,0.421
2,990.004,0,3160080,0,376,9569.000,3.192,0.419
2,993.005,0,3169656,0,376,9566.000,3.186,0.423
2,996.001,0,3179232,0,375,9543.000,3.186,0.421
2,999.002,0,3188808,0,370,9564.000,3.188,0.415
2,1002.000,0,3198384,0,376,9571.000,3.192,0.419
2,1005.002,0,3207960,0,377,9589.000,3.194,0.421
2,1008.003,0,3217536,0,377,9591.000,3.196,0.422
2,1011.001,0,3227112,0,377,9590.000,3.199,0.421
2,1014.007,0,3236688,0,378,9613.000,3.197,0.421
2,1017.007,0,3246264,0,377,9586.000,3.195,0.422
2,1020.003,0,3255840,0,376,9568.000,3.193,0.420
2,1023.002,0,3265416,0,376,9562.000,3.191,0.421
2,1026.008,0,3274992,0,373,9580.000,3.184,0.419
2,1029.007,0,3284568,0,372,9556.000,3.188,0.416
2,1032.006,0,3294144,0,376,9563.000,3.188,0.421
2,1035.003,0,3303720,0,376,9566.000,3.193,0.421
2,1038.005,0,3313296,0,377,9590.000,3.191,0.423
2,1041.005,0,3322872,0,377,9590.000,3.198,0.421
2,1044.003,0,3332448,0,377,9595.000,3.200,0.421
2,1047.003,0,3342024,0,377,9588.000,3.196,0.421
2,1050.005,0,3351600,0,377,9595.000,3.196,0.421
2,1053.003,0,3361176,0,376,9564.000,3.192,0.420
2,1056.003,0,3370752,0,376,9566.000,3.189,0.421
2,1059.005,0,3380328,0,376,9566.000,3.186,0.421
2,1062.007,0,3389904,0,376,9566.000,3.187,0.422
2,1065.007,0,3399480,0,376,9568.000,3.190,0.420
2,1068.002,0,3409056,0,376,9564.000,3.193,0.421
2,1071.003,0,3418632,0,377,9587.000,3.194,0.423
2,1074.002,0,3428208,0,377,9595.000,3.200,0.421
2,1077.007,0,3437784,0,378,9611.000,3.199,0.421
2,1080.000,0,3447360,0,376,9566.000,3.197,0.420
2,1083.003,0,3456936,0,377,9590.000,3.191,0.423
2,1086.002,0,3466512,0,376,9569.000,3.190,0.421
2,1089.008,0,3476088,0,373,9585.000,3.189,0.417
2,1092.003,0,3485664,0,375,9541.000,3.185,0.420
2,1095.002,0,3495240,0,372,9560.000,3.189,0.417
2,1098.006,0,3504816,0,373,9586.000,3.189,0.418
2,1101.002,0,3514392,0,376,9565.000,3.194,0.420
2,1104.002,0,3523968,0,377,9588.000,3.196,0.423
2,1107.004,0,3533544,0,374,9606.000,3.200,0.416
2,1110.002,0,3543120,0,377,9591.000,3.197,0.422
2,1113.003,0,3552696,0,377,9588.000,3.195,0.421
2,1116.001,0,3562272,0,376,9569.000,3.195,0.419
2,1119.000,0,3571848,0,376,9566.000,3.188,0.422
2,1122.001,0,3581424,0,376,9564.000,3.189,0.420
2,1125.002,0,3591000,0,376,9563.000,3.186,0.421
2,1128.002,0,3600576,0,376,9566.000,3.189,0.421
2,1131.007,0,3610152,0,377,9590.000,3.189,0.423
2,1134.003,0,3619728,0,376,9571.000,3.196,0.419
2,1137.002,0,3629304,0,377,9587.000,3.196,0.423
2,1140.000,0,3638880,0,377,9595.000,3.199,0.421
2,1143.007,0,3648456,0,378,9614.000,3.198,0.421
2,1146.002,0,3658032,0,376,9568.000,3.196,0.420
2,1149.004,0,3667608,0,373,9581.000,3.190,0.418
2,1152.003,0,3677184,0,374,9559.000,3.188,0.420
2,1155.005,0,3686760,0,376,9566.000,3.187,0.420
2,1158.005,0,3696336,0,376,9563.000,3.187,0.422
2,1161.005,0,3705912,0,376,9567.000,3.190,0.420
2,1164.007,0,3715488,0,373,9586.000,3.191,0.418
2,1167.002,0,3725064,0,376,9565.000,3.197,0.420
2,1170.006,0,3734640,0,378,9611.000,3.198,0.423
2,1173.004,0,3744216,0,377,9591.000,3.198,0.421
2,1176.005,0,3753792,0,377,9591.000,3.198,0.421
2,1179.003,0,3763368,0,374,9572.000,3.193,0.419
2,1182.008,0,3772944,0,377,9590.000,3.190,0.421
2,1185.002,0,3782520,0,375,9545.000,3.189,0.421
2,1188.005,0,3792096,0,376,9568.000,3.184,0.421
2,1191.005,0,3801672,0,376,9562.000,3.190,0.420
2,1194.008,0,3811248,0,373,9581.000,3.189,0.419
2,1197.008,0,3820824,0,373,9582.000,3.194,0.416
2,1200.001,0,3830400,0,376,9564.000,3.198,0.421
2,1203.002,0,3839976,0,374,9605.000,3.198,0.419
2,1206.002,0,3849552,0,377,9591.000,3.198,0.421
2,1209.002,0,3859128,0,377,9588.000,3.195,0.421
2,1212.006,0,3868704,0,377,9593.000,3.193,0.420
2,1215.005,0,3878280,0,376,9565.000,3.190,0.421
2,1218.006,0,3887856,0,376,9563.000,3.186,0.423
2,1221.001,0,3897432,0,375,9542.000,3.187,0.421
2,1224.002,0,3907008,0,376,9568.000,3.190,0.420
2,1227.007,0,3916584,0,377,9589.000,3.189,0.423
2,1230.002,0,3926160,0,376,9569.000,3.195,0.421
2,1233.006,0,3935736,0,374,9604.000,3.198,0.416
2,1236.002,0,3945312,0,377,9590.000,3.199,0.422
2,1239.002,0,3954888,0,377,9592.000,3.198,0.420
2,1242.003,0,3964464,0,373,9584.000,3.194,0.418
2,1245.000,0,3974040,0,376,9566.000,3.191,0.420
2,1248.002,0,3983616,0,376,9568.000,3.190,0.420
2,1251.003,0,3993192,0,376,9566.000,3.186,0.421
2,1254.004,0,4002768,0,376,9563.000,3.186,0.421
2,1257.003,0,4012344,0,376,9566.000,3.190,0.421
2,1260.007,0,4021920,0,377,9590.000,3.191,0.423
2,1263.002,0,4031496,0,376,9569.000,3.197,0.419
2,1266.000,0,4041072,0,377,9592.000,3.197,0.422
2,1269.006,0,4050648,0,378,9615.000,3.200,0.420
2,1272.004,0,4060224,0,373,9582.000,3.196,0.419
2,1275.000,0,4069800,0,376,9565.000,3.195,0.420
2,1278.002,0,4079376,0,373,9582.000,3.190,0.418
2,1281.002,0,4088952,0,376,9564.000,3.189,0.421
2,1284.007,0,4098528,0,376,9570.000,3.185,0.421
2,1287.000,0,4108104,0,375,9540.000,3.187,0.423
2,1290.005,0,4117680,0,377,9589.000,3.191,0.421
2,1293.008,0,4127256,0,377,9590.000,3.193,0.421
2,1296.002,0,4136832,0,376,9569.000,3.199,0.419
2,1299.007,0,4146408,0,378,9616.000,3.196,0.423
2,1302.005,0,4155984,0,377,9590.000,3.201,0.420
2,1305.006,0,4165560,0,377,9590.000,3.195,0.421
2,1308.002,0,4175136,0,376,9565.000,3.194,0.421
2,1311.002,0,4184712,0,376,9563.000,3.189,0.421
2,1314.001,0,4194288,0,372,9560.000,3.186,0.419
2,1317.003,0,4203864,0,376,9564.000,3.187,0.420
2,1320.000,0,4213440,0,374,9555.000,3.188,0.421
2,1323.004,0,4223016,0,377,9592.000,3.191,0.421
2,1326.006,0,4232592,0,377,9588.000,3.195,0.421
2,1329.003,0,4242168,0,373,9584.000,3.198,0.416
2,1332.001,0,4251744,0,377,9590.000,3.199,0.421
2,1335.001,0,4261320,0,377,9591.000,3.197,0.422
2,1338.002,0,4270896,0,377,9588.000,3.193,0.421
2,1341.001,0,4280472,0,376,9569.000,3.193,0.421
2,1344.005,0,4290048,0,373,9582.000,3.188,0.417
2,1347.007,0,4299624,0,376,9565.000,3.188,0.420
2,1350.000,0,4309200,0,375,9539.000,3.185,0.422
2,1353.007,0,4318776,0,377,9588.000,3.191,0.421
2,1356.003,0,4328352,0,376,9567.000,3.192,0.421
2,1359.003,0,4337928,0,377,9590.000,3.196,0.420
2,1362.002,0,4347504,0,373,9586.000,3.197,0.418
2,1365.007,0,4357080,0,378,9614.000,3.199,0.421
2,1368.007,0,4366656,0,377,9591.000,3.198,0.421
2,1371.003,0,4376232,0,376,9567.000,3.195,0.419
2,1374.001,0,4385808,0,376,9565.000,3.190,0.421
2,1377.006,0,4395384,0,373,9581.000,3.186,0.419
2,1380.002,0,4404960,0,375,9539.000,3.186,0.422
2,1383.002,0,4414536,0,376,9565.000,3.190,0.420
2,1386.003,0,4424112,0,373,9582.000,3.189,0.418
2,1389.007,0,4433688,0,377,9587.000,3.192,0.422
2,1392.003,0,4443264,0,373,9582.000,3.198,0.416
2,1395.002,0,4452840,0,377,9590.000,3.198,0.421
2,1398.000,0,4462416,0,377,9591.000,3.200,0.421
2,1401.002,0,4471992,0,377,9590.000,3.195,0.421
2,1404.006,0,4481568,0,377,9591.000,3.191,0.422
2,1407.005,0,4491144,0,376,9565.000,3.192,0.420
2,1410.005,0,4500720,0,376,9563.000,3.186,0.421
2,1413.000,0,4510296,0,375,9540.000,3.185,0.423
2,1416.000,0,4519872,0,376,9565.000,3.192,0.420
2,1419.002,0,4529448,0,373,9582.000,3.190,0.418
2,1422.003,0,4539024,0,377,9590.000,3.195,0.421
2,1425.003,0,4548600,0,377,9591.000,3.197,0.422
2,1428.001,0,4558176,0,377,9589.000,3.199,0.421
2,1431.005,0,4567752,0,374,9604.000,3.198,0.416
2,1434.006,0,4577328,0,377,9590.000,3.193,0.422
