repeat,us,period,sdl,payspin,totspin,Cycles,Unhalt_GHz,IPC
1,501.002,0,1599192,0,328,8364.000,2.791,0.424
1,504.008,0,1608768,0,329,8388.000,2.790,0.424
1,507.002,0,1618344,0,327,8347.000,2.788,0.424
1,510.000,0,1627920,0,328,8361.000,2.789,0.425
1,513.003,0,1637496,0,327,8385.000,2.792,0.422
1,516.004,0,1647072,0,327,8385.000,2.794,0.422
1,519.003,0,1656648,0,329,8390.000,2.797,0.424
1,522.003,0,1666224,0,324,8395.000,2.799,0.418
1,525.001,0,1675800,0,329,8390.000,2.800,0.424
1,528.002,0,1685376,0,329,8393.000,2.794,0.424
1,531.007,0,1694952,0,329,8394.000,2.794,0.423
1,534.004,0,1704528,0,328,8361.000,2.789,0.425
1,537.004,0,1714104,0,328,8366.000,2.790,0.423
1,540.005,0,1723680,0,328,8364.000,2.787,0.426
1,543.004,0,1733256,0,325,8370.000,2.790,0.420
1,546.005,0,1742832,0,328,8381.000,2.794,0.422
1,549.007,0,1752408,0,329,8394.000,2.795,0.425
1,552.007,0,1761984,0,329,8393.000,2.796,0.424
1,555.004,0,1771560,0,329,8394.000,2.801,0.423
1,558.004,0,1781136,0,329,8390.000,2.798,0.425
1,561.007,0,1790712,0,326,8390.000,2.794,0.421
1,564.004,0,1800288,0,328,8366.000,2.792,0.424
1,567.001,0,1809864,0,328,8368.000,2.791,0.423
1,570.002,0,1819440,0,328,8360.000,2.786,0.425
1,573.003,0,1829016,0,325,8372.000,2.790,0.420
1,576.001,0,1838592,0,328,8370.000,2.792,0.423
1,579.006,0,1848168,0,329,8392.000,2.792,0.425
1,582.008,0,1857744,0,326,8394.000,2.796,0.420
1,585.006,0,1867320,0,329,8393.000,2.800,0.423
1,588.004,0,1876896,0,329,8389.000,2.799,0.425
1,591.007,0,1886472,0,326,8396.000,2.795,0.421
1,594.009,0,1896048,0,329,8390.000,2.795,0.423
1,597.004,0,1905624,0,328,8364.000,2.791,0.426
1,600.002,0,1915200,0,328,8361.000,2.789,0.424
1,603.004,0,1924776,0,325,8370.000,2.788,0.420
1,606.004,0,1934352,0,328,8365.000,2.788,0.425
1,609.008,0,1943928,0,329,8392.000,2.793,0.423
1,612.002,0,1953504,0,328,8362.000,2.794,0.425
1,615.001,0,1963080,0,329,8392.000,2.799,0.423
1,618.007,0,1972656,0,330,8411.000,2.799,0.424
1,621.004,0,1982232,0,329,8389.000,2.798,0.424
1,624.009,0,1991808,0,326,8397.000,2.797,0.420
1,627.003,0,2001384,0,328,8366.000,2.793,0.424
1,630.000,0,2010960,0,328,8367.000,2.791,0.424
1,633.002,0,2020536,0,328,8367.000,2.787,0.424
1,636.003,0,2030112,0,328,8366.000,2.787,0.425
1,639.002,0,2039688,0,328,8369.000,2.791,0.424
1,642.006,0,2049264,0,329,8391.000,2.793,0.424
1,645.009,0,2058840,0,329,8396.000,2.796,0.423
1,648.008,0,2068416,0,329,8389.000,2.796,0.425
1,651.007,0,2077992,0,326,8397.000,2.801,0.419
1,654.006,0,2087568,0,329,8390.000,2.797,0.425
1,657.008,0,2097144,0,329,8388.000,2.795,0.425
1,660.004,0,2106720,0,328,8364.000,2.791,0.424
1,663.002,0,2116296,0,328,8367.000,2.791,0.423
1,666.003,0,2125872,0,328,8365.000,2.787,0.425
1,669.002,0,2135448,0,328,8362.000,2.788,0.424
1,672.007,0,2145024,0,329,8389.000,2.793,0.424
1,675.002,0,2154600,0,328,8366.000,2.792,0.424
1,678.006,0,2164176,0,326,8397.000,2.797,0.420
1,681.004,0,2173752,0,329,8396.000,2.799,0.423
1,684.001,0,2183328,0,329,8391.000,2.799,0.424
1,687.001,0,2192904,0,329,8386.000,2.795,0.425
1,690.006,0,2202480,0,326,8394.000,2.795,0.420
1,693.002,0,2212056,0,328,8363.000,2.791,0.424
1,696.000,0,2221632,0,328,8364.000,2.790,0.423
1,699.002,0,2231208,0,328,8367.000,2.787,0.425
1,702.008,0,2240784,0,324,8389.000,2.791,0.418
1,705.004,0,2250360,0,328,8366.000,2.792,0.423
1,708.007,0,2259936,0,329,8387.000,2.793,0.426
1,711.006,0,2269512,0,329,8394.000,2.798,0.423
1,722.795,0,2279088,0,272,10297.000,0.875,0.291
1,722.843,0,2288664,0,1,159.000,3.361,1.679
1,722.893,0,2298240,0,1,153.000,3.131,1.889
1,723.005,0,2307816,0,9,390.000,3.168,0.918
1,726.000,0,2317392,0,371,9556.000,3.190,0.416
1,729.004,0,2326968,0,376,9570.000,3.186,0.421
1,732.006,0,2336544,0,372,9564.000,3.187,0.416
1,735.004,0,2346120,0,372,9560.000,3.189,0.417
1,738.004,0,2355696,0,373,9582.000,3.192,0.418
1,741.004,0,2365272,0,373,9587.000,3.195,0.416
1,744.004,0,2374848,0,377,9586.000,3.196,0.422
1,747.001,0,2384424,0,377,9589.000,3.201,0.421
1,750.000,0,2394000,0,377,9589.000,3.196,0.421
1,753.001,0,2403576,0,373,9587.000,3.196,0.416
1,756.003,0,2413152,0,373,9579.000,3.189,0.418
1,759.000,0,2422728,0,372,9555.000,3.190,0.416
1,762.006,0,2432304,0,373,9584.000,3.186,0.418
1,765.006,0,2441880,0,372,9553.000,3.186,0.418
1,768.002,0,2451456,0,372,9558.000,3.191,0.416
1,771.004,0,2461032,0,377,9587.000,3.193,0.422
1,774.005,0,2470608,0,377,9586.000,3.195,0.420
1,777.004,0,2480184,0,377,9592.000,3.198,0.421
1,780.001,0,2489760,0,377,9593.000,3.200,0.421
1,783.001,0,2499336,0,377,9586.000,3.195,0.422
1,786.004,0,2508912,0,377,9589.000,3.194,0.420
1,789.002,0,2518488,0,376,9563.000,3.191,0.421
1,792.001,0,2528064,0,372,9560.000,3.187,0.417
1,795.003,0,2537640,0,376,9564.000,3.185,0.422
1,798.003,0,2547216,0,376,9562.000,3.190,0.420
1,801.006,0,2556792,0,373,9587.000,3.191,0.418
1,804.001,0,2566368,0,376,9562.000,3.194,0.420
1,807.007,0,2575944,0,374,9607.000,3.197,0.417
1,810.004,0,2585520,0,377,9593.000,3.199,0.422
1,813.003,0,2595096,0,377,9590.000,3.197,0.421
1,816.006,0,2604672,0,373,9593.000,3.196,0.417
1,819.000,0,2614248,0,372,9560.000,3.193,0.416
1,822.007,0,2623824,0,377,9590.000,3.188,0.422
1,825.006,0,2633400,0,372,9556.000,3.187,0.416
1,828.001,0,2642976,0,375,9544.000,3.186,0.421
1,831.008,0,2652552,0,377,9588.000,3.189,0.422
1,834.002,0,2662128,0,372,9556.000,3.192,0.416
1,837.002,0,2671704,0,373,9585.000,3.194,0.418
1,840.000,0,2681280,0,373,9587.000,3.198,0.417
1,843.005,0,2690856,0,378,9612.000,3.200,0.420
1,846.004,0,2700432,0,377,9589.000,3.196,0.421
1,849.004,0,2710008,0,373,9588.000,3.195,0.417
1,852.000,0,2719584,0,372,9556.000,3.191,0.417
1,855.001,0,2729160,0,376,9567.000,3.189,0.421
1,858.004,0,2738736,0,376,9569.000,3.185,0.421
1,861.006,0,2748312,0,376,9571.000,3.188,0.421
1,864.004,0,2757888,0,376,9558.000,3.190,0.421
1,867.005,0,2767464,0,373,9588.000,3.194,0.418
1,870.006,0,2777040,0,377,9591.000,3.195,0.421
1,873.003,0,2786616,0,373,9579.000,3.198,0.417
1,876.006,0,2796192,0,376,9609.000,3.200,0.418
1,879.007,0,2805768,0,377,9595.000,3.196,0.422
1,882.001,0,2815344,0,372,9556.000,3.193,0.418
1,885.006,0,2824920,0,377,9591.000,3.191,0.421
1,888.000,0,2834496,0,375,9544.000,3.188,0.420
1,891.004,0,2844072,0,376,9565.000,3.185,0.422
1,894.005,0,2853648,0,376,9569.000,3.189,0.420
1,897.003,0,2863224,0,376,9564.000,3.191,0.421
1,900.004,0,2872800,0,373,9588.000,3.194,0.418
1,903.004,0,2882376,0,377,9591.000,3.197,0.421
1,906.001,0,2891952,0,377,9587.000,3.198,0.422
1,909.002,0,2901528,0,377,9595.000,3.198,0.420
1,912.003,0,2911104,0,377,9591.000,3.195,0.422
1,915.008,0,2920680,0,377,9594.000,3.193,0.421
1,918.007,0,2930256,0,376,9562.000,3.189,0.420
1,921.007,0,2939832,0,372,9560.000,3.187,0.417
1,924.001,0,2949408,0,375,9541.000,3.186,0.422
1,927.001,0,2958984,0,376,9564.000,3.189,0.420
1,930.006,0,2968560,0,377,9594.000,3.193,0.421
1,933.008,0,2978136,0,377,9588.000,3.194,0.422
1,936.004,0,2987712,0,373,9583.000,3.198,0.417
1,939.003,0,2997288,0,377,9593.000,3.199,0.421
1,942.003,0,3006864,0,377,9593.000,3.196,0.421
1,945.004,0,3016440,0,373,9588.000,3.196,0.417
1,948.000,0,3026016,0,376,9558.000,3.191,0.421
1,951.005,0,3035592,0,373,9584.000,3.188,0.418
1,954.001,0,3045168,0,375,9543.000,3.185,0.421
1,957.002,0,3054744,0,376,9562.000,3.188,0.420
1,960.006,0,3064320,0,373,9588.000,3.190,0.418
1,963.002,0,3073896,0,376,9564.000,3.193,0.420
1,966.003,0,3083472,0,377,9590.000,3.195,0.422
1,969.001,0,3093048,0,377,9591.000,3.200,0.421
1,972.007,0,3102624,0,378,9612.000,3.198,0.422
1,975.006,0,3112200,0,373,9587.000,3.196,0.417
1,978.003,0,3121776,0,376,9569.000,3.193,0.420
1,981.003,0,3131352,0,376,9567.000,3.190,0.421
1,984.004,0,3140928,0,376,9569.000,3.187,0.421
1,987.000,0,3150504,0,375,9548.000,3.186,0.421
1,990.000,0,3160080,0,376,9563.000,3.188,0.421
1,993.004,0,3169656,0,377,9587.000,3.191,0.422
1,996.006,0,3179232,0,373,9585.000,3.194,0.417
1,999.007,0,3188808,0,373,9593.000,3.197,0.417
1,1002.004,0,3198384,0,377,9589.000,3.199,0.420
1,1005.003,0,3207960,0,377,9590.000,3.197,0.422
1,1008.004,0,3217536,0,377,9594.000,3.196,0.420
1,1011.001,0,3227112,0,376,9560.000,3.192,0.421
1,1014.006,0,3236688,0,377,9592.000,3.190,0.422
1,1017.005,0,3246264,0,372,9552.000,3.187,0.417
1,1020.006,0,3255840,0,372,9560.000,3.186,0.417
1,1023.006,0,3265416,0,376,9566.000,3.189,0.422
1,1026.002,0,3274992,0,376,9563.000,3.191,0.420
1,1029.003,0,3284568,0,373,9587.000,3.194,0.418
1,1032.001,0,3294144,0,373,9587.000,3.198,0.417
1,1035.005,0,3303720,0,378,9612.000,3.200,0.420
1,1038.004,0,3313296,0,377,9589.000,3.197,0.421
1,1041.005,0,3322872,0,373,9588.000,3.195,0.417
1,1044.000,0,3332448,0,372,9556.000,3.192,0.417
1,1047.001,0,3342024,0,376,9567.000,3.187,0.421
1,1050.005,0,3351600,0,376,9569.000,3.187,0.421
1,1053.007,0,3361176,0,376,9571.000,3.188,0.421
1,1056.004,0,3370752,0,374,9557.000,3.190,0.419
1,1059.006,0,3380328,0,373,9589.000,3.193,0.418
1,1062.007,0,3389904,0,377,9591.000,3.196,0.421
1,1065.006,0,3399480,0,377,9588.000,3.198,0.422
1,1068.001,0,3409056,0,373,9582.000,3.200,0.417
1,1071.001,0,3418632,0,377,9590.000,3.195,0.421
1,1074.005,0,3428208,0,377,9596.000,3.194,0.420
1,1077.004,0,3437784,0,376,9561.000,3.189,0.422
1,1080.003,0,3447360,0,376,9562.000,3.189,0.420
1,1083.004,0,3456936,0,372,9563.000,3.186,0.417
1,1086.003,0,3466512,0,372,9556.000,3.186,0.418
1,1089.003,0,3476088,0,376,9572.000,3.193,0.420
1,1092.005,0,3485664,0,377,9590.000,3.193,0.422
1,1095.003,0,3495240,0,373,9583.000,3.197,0.417
1,1098.001,0,3504816,0,377,9593.000,3.199,0.421
1,1101.000,0,3514392,0,377,9591.000,3.198,0.420
1,1104.000,0,3523968,0,373,9588.000,3.196,0.417
1,1107.003,0,3533544,0,373,9586.000,3.191,0.417
1,1110.002,0,3543120,0,376,9561.000,3.190,0.422
1,1113.003,0,3552696,0,376,9562.000,3.187,0.420
1,1116.003,0,3562272,0,372,9563.000,3.186,0.417
1,1119.000,0,3571848,0,372,9556.000,3.187,0.418
1,1122.005,0,3581424,0,377,9592.000,3.193,0.421
1,1125.008,0,3591000,0,377,9594.000,3.195,0.420
1,1128.007,0,3600576,0,377,9588.000,3.197,0.422
1,1131.002,0,3610152,0,373,9583.000,3.200,0.417
1,1134.000,0,3619728,0,373,9588.000,3.197,0.417
1,1137.003,0,3629304,0,377,9591.000,3.194,0.421
1,1140.001,0,3638880,0,376,9562.000,3.191,0.421
1,1143.006,0,3648456,0,373,9588.000,3.190,0.418
1,1146.001,0,3658032,0,375,9541.000,3.185,0.421
1,1149.002,0,3667608,0,376,9561.000,3.188,0.422
1,1152.000,0,3677184,0,376,9563.000,3.190,0.420
1,1155.004,0,3686760,0,377,9594.000,3.192,0.422
1,1158.005,0,3696336,0,377,9588.000,3.197,0.420
1,1161.001,0,3705912,0,373,9588.000,3.198,0.417
1,1164.006,0,3715488,0,374,9606.000,3.199,0.417
1,1167.005,0,3725064,0,377,9589.000,3.196,0.422
1,1170.002,0,3734640,0,376,9566.000,3.192,0.420
1,1173.007,0,3744216,0,377,9590.000,3.192,0.422
1,1176.005,0,3753792,0,372,9556.000,3.187,0.416
1,1179.004,0,3763368,0,370,9553.000,3.185,0.415
1,1182.005,0,3772944,0,376,9567.000,3.189,0.422
1,1185.001,0,3782520,0,376,9562.000,3.191,0.420
1,1188.005,0,3792096,0,377,9594.000,3.194,0.421
1,1191.005,0,3801672,0,377,9590.000,3.197,0.422
1,1194.004,0,3811248,0,377,9596.000,3.199,0.420
1,1197.003,0,3820824,0,377,9587.000,3.197,0.422
1,1200.004,0,3830400,0,377,9594.000,3.196,0.420
1,1203.001,0,3839976,0,376,9560.000,3.192,0.421
1,1206.006,0,3849552,0,373,9587.000,3.190,0.418
1,1209.006,0,3859128,0,372,9563.000,3.188,0.416
1,1212.001,0,3868704,0,375,9538.000,3.184,0.421
1,1215.008,0,3878280,0,377,9590.000,3.190,0.422
1,1218.005,0,3887856,0,376,9566.000,3.192,0.420
1,1221.008,0,3897432,0,377,9594.000,3.195,0.421
1,1224.004,0,3907008,0,375,9580.000,3.197,0.420
1,1227.008,0,3916584,0,374,9607.000,3.199,0.416
1,1230.007,0,3926160,0,377,9596.000,3.197,0.422
1,1233.002,0,3935736,0,376,9561.000,3.193,0.420
1,1236.008,0,3945312,0,377,9594.000,3.192,0.422
1,1239.007,0,3954888,0,376,9562.000,3.189,0.420
1,1242.001,0,3964464,0,375,9542.000,3.185,0.422
1,1245.003,0,3974040,0,376,9567.000,3.188,0.421
1,1248.001,0,3983616,0,376,9563.000,3.190,0.420
1,1252.243,0,3993192,0,316,13544.000,3.200,0.521
1,1254.003,0,4002768,0,219,5631.000,3.180,0.443
1,1257.004,0,4012344,0,377,9593.000,3.198,0.421
1,1260.004,0,4021920,0,377,9598.000,3.199,0.421
1,1263.006,0,4031496,0,377,9595.000,3.197,0.421
1,1266.002,0,4041072,0,376,9566.000,3.192,0.421
1,1269.001,0,4050648,0,373,9572.000,3.192,0.417
1,1272.001,0,4060224,0,376,9561.000,3.188,0.422
1,1275.003,0,4069800,0,376,9562.000,3.185,0.421
1,1278.003,0,4079376,0,376,9566.000,3.189,0.420
1,1281.000,0,4088952,0,376,9560.000,3.189,0.422
1,1284.003,0,4098528,0,377,9598.000,3.195,0.420
1,1287.004,0,4108104,0,377,9588.000,3.196,0.421
1,1290.001,0,4117680,0,377,9591.000,3.200,0.422
1,1293.001,0,4127256,0,377,9591.000,3.198,0.421
1,1296.003,0,4136832,0,377,9596.000,3.195,0.420
1,1299.008,0,4146408,0,377,9588.000,3.193,0.421
1,1302.005,0,4155984,0,372,9560.000,3.189,0.418
1,1305.006,0,4165560,0,376,9565.000,3.188,0.420
1,1308.000,0,4175136,0,375,9537.000,3.183,0.422
1,1311.008,0,4184712,0,377,9595.000,3.192,0.420
1,1314.001,0,4194288,0,372,9551.000,3.191,0.418
1,1317.003,0,4203864,0,377,9590.000,3.195,0.421
1,1320.000,0,4213440,0,373,9585.000,3.197,0.416
1,1323.007,0,4223016,0,378,9618.000,3.199,0.422
1,1326.006,0,4232592,0,377,9591.000,3.196,0.421
1,1329.001,0,4242168,0,376,9565.000,3.194,0.421
1,1332.007,0,4251744,0,377,9593.000,3.193,0.421
1,1335.005,0,4261320,0,372,9563.000,3.189,0.416
1,1338.000,0,4270896,0,375,9540.000,3.185,0.422
1,1341.003,0,4280472,0,376,9565.000,3.186,0.421
1,1344.001,0,4290048,0,376,9566.000,3.191,0.421
1,1347.003,0,4299624,0,377,9592.000,3.194,0.420
1,1350.004,0,4309200,0,377,9587.000,3.195,0.422
1,1353.003,0,4318776,0,377,9595.000,3.199,0.420
1,1356.006,0,4328352,0,374,9600.000,3.199,0.418
1,1359.008,0,4337928,0,375,9594.000,3.195,0.419
1,1362.003,0,4347504,0,376,9568.000,3.194,0.420
1,1365.002,0,4357080,0,376,9565.000,3.190,0.422
1,1368.003,0,4366656,0,376,9564.000,3.187,0.421
1,1371.004,0,4376232,0,376,9561.000,3.186,0.421
1,1374.003,0,4385808,0,376,9562.000,3.190,0.420
1,1377.002,0,4395384,0,376,9570.000,3.189,0.422
1,1380.004,0,4404960,0,377,9588.000,3.194,0.421
1,1383.004,0,4414536,0,377,9590.000,3.196,0.421
1,1386.001,0,4424112,0,377,9591.000,3.201,0.421
1,1389.001,0,4433688,0,377,9593.000,3.197,0.421
1,1392.003,0,4443264,0,377,9594.000,3.196,0.420
1,1395.008,0,4452840,0,377,9588.000,3.193,0.422
1,1398.007,0,4462416,0,376,9564.000,3.189,0.421
1,1401.007,0,4471992,0,376,9564.000,3.188,0.420
1,1404.001,0,4481568,0,375,9537.000,3.184,0.421
1,1407.001,0,4491144,0,376,9569.000,3.191,0.421
1,1410.006,0,4500720,0,377,9591.000,3.190,0.422
1,1413.000,0,4510296,0,376,9564.000,3.196,0.420
1,1416.005,0,4519872,0,374,9609.000,3.198,0.417
1,1419.003,0,4529448,0,377,9593.000,3.198,0.422
1,1422.007,0,4539024,0,376,9601.000,3.197,0.420
1,1425.003,0,4548600,0,376,9568.000,3.194,0.421
1,1428.001,0,4558176,0,376,9571.000,3.192,0.420
1,1431.005,0,4567752,0,373,9579.000,3.187,0.419
1,1434.000,0,4577328,0,375,9542.000,3.188,0.420
