repeat,us,period,pdl,sdl,Cycles,Unhalt_GHz
1,387.001,0,15960000,1235304,8374.000,2.792
1,390.002,0,15960000,1244880,8373.000,2.790
1,393.008,0,15960000,1254456,8377.000,2.788
1,396.002,0,15960000,1264032,8349.000,2.789
1,399.001,0,15960000,1273608,8373.000,2.792
1,402.006,0,15960000,1283184,8398.000,2.793
1,405.001,0,15960000,1292760,8374.000,2.797
1,408.000,0,15960000,1302336,8398.000,2.799
1,411.001,0,15960000,1311912,8400.000,2.798
1,414.000,0,15960000,1321488,8383.000,2.796
1,417.007,0,15960000,1331064,8400.000,2.794
1,420.007,0,15960000,1340640,8375.000,2.791
1,423.001,0,15960000,1350216,8349.000,2.788
1,426.003,0,15960000,1359792,8370.000,2.788
1,429.005,0,15960000,1369368,8374.000,2.790
1,432.001,0,15960000,1378944,8370.000,2.793
1,435.008,0,15960000,1388520,8399.000,2.795
1,438.008,0,15960000,1398096,8392.000,2.797
1,441.008,0,15960000,1407672,8399.000,2.800
1,444.000,0,15960000,1417248,8371.000,2.797
1,447.007,0,15960000,1426824,8405.000,2.795
1,450.008,0,15960000,1436400,8382.000,2.793
1,453.000,0,15960000,1445976,8348.000,2.790
1,456.001,0,15960000,1455552,8370.000,2.788
1,459.004,0,15960000,1465128,8373.000,2.789
1,462.006,0,15960000,1474704,8375.000,2.792
1,465.003,0,15960000,1484280,8374.000,2.794
1,468.006,0,15960000,1493856,8393.000,2.795
1,471.001,0,15960000,1503432,8380.000,2.799
1,474.008,0,15960000,1513008,8425.000,2.799
1,477.003,0,15960000,1522584,8373.000,2.797
1,480.002,0,15960000,1532160,8379.000,2.794
1,483.003,0,15960000,1541736,8380.000,2.793
1,486.008,0,15960000,1551312,8381.000,2.790
1,489.002,0,15960000,1560888,8347.000,2.787
1,492.004,0,15960000,1570464,8373.000,2.789
1,495.003,0,15960000,1580040,8374.000,2.792
1,498.001,0,15960000,1589616,8373.000,2.793
1,501.003,0,15960000,1599192,8399.000,2.797
1,504.003,0,15960000,1608768,8396.000,2.799
1,507.004,0,15960000,1618344,8398.000,2.800
1,510.007,0,15960000,1627920,8395.000,2.795
1,513.003,0,15960000,1637496,8373.000,2.793
1,516.002,0,15960000,1647072,8370.000,2.791
1,519.005,0,15960000,1656648,8374.000,2.789
1,522.001,0,15960000,1666224,8351.000,2.787
1,525.003,0,15960000,1675800,8374.000,2.790
1,528.000,0,15960000,1685376,8369.000,2.793
1,531.005,0,15960000,1694952,8399.000,2.796
1,534.007,0,15960000,1704528,8403.000,2.797
1,537.008,0,15960000,1714104,8399.000,2.799
1,540.008,0,15960000,1723680,8396.000,2.797
1,543.004,0,15960000,1733256,8376.000,2.796
1,546.002,0,15960000,1742832,8369.000,2.793
1,549.006,0,15960000,1752408,8380.000,2.792
1,552.008,0,15960000,1761984,8371.000,2.787
1,555.002,0,15960000,1771560,8350.000,2.789
1,558.003,0,15960000,1781136,8374.000,2.791
1,561.001,0,15960000,1790712,8373.000,2.793
1,564.005,0,15960000,1800288,8401.000,2.796
1,567.007,0,15960000,1809864,8400.000,2.798
1,570.006,0,15960000,1819440,8393.000,2.799
1,573.007,0,15960000,1829016,8400.000,2.798
1,576.006,0,15960000,1838592,8374.000,2.794
1,579.007,0,15960000,1848168,8380.000,2.792
1,582.002,0,15960000,1857744,8357.000,2.790
1,585.006,0,15960000,1867320,8372.000,2.787
1,588.007,0,15960000,1876896,8373.000,2.790
1,591.001,0,15960000,1886472,8356.000,2.791
1,594.001,0,15960000,1896048,8384.000,2.795
1,597.005,0,15960000,1905624,8397.000,2.795
1,600.004,0,15960000,1915200,8396.000,2.799
1,603.003,0,15960000,1924776,8397.000,2.799
1,606.008,0,15960000,1934352,8399.000,2.796
1,609.006,0,15960000,1943928,8373.000,2.795
1,612.006,0,15960000,1953504,8375.000,2.789
1,615.000,0,15960000,1963080,8350.000,2.790
1,618.004,0,15960000,1972656,8378.000,2.787
1,621.006,0,15960000,1982232,8372.000,2.790
1,624.004,0,15960000,1991808,8373.000,2.793
1,627.003,0,15960000,2001384,8380.000,2.795
1,630.008,0,15960000,2010960,8407.000,2.797
1,633.006,0,15960000,2020536,8391.000,2.801
1,636.007,0,15960000,2030112,8398.000,2.797
1,639.003,0,15960000,2039688,8375.000,2.795
1,642.003,0,15960000,2049264,8379.000,2.794
1,645.004,0,15960000,2058840,8374.000,2.789
1,648.008,0,15960000,2068416,8373.000,2.788
1,651.002,0,15960000,2077992,8350.000,2.788
1,654.008,0,15960000,2087568,8392.000,2.791
1,657.007,0,15960000,2097144,8376.000,2.795
1,660.003,0,15960000,2106720,8374.000,2.795
1,663.007,0,15960000,2116296,8405.000,2.799
1,666.004,0,15960000,2125872,8395.000,2.798
1,669.008,0,15960000,2135448,8398.000,2.797
1,672.004,0,15960000,2145024,8375.000,2.795
1,675.004,0,15960000,2154600,8374.000,2.792
1,678.006,0,15960000,2164176,8373.000,2.789
1,681.003,0,15960000,2173752,8356.000,2.788
1,684.006,0,15960000,2183328,8373.000,2.790
1,687.004,0,15960000,2192904,8375.000,2.792
1,690.000,0,15960000,2202480,8369.000,2.794
1,693.003,0,15960000,2212056,8400.000,2.796
1,696.003,0,15960000,2221632,8393.000,2.800
1,699.003,0,15960000,2231208,8397.000,2.799
1,702.008,0,15960000,2240784,8399.000,2.795
1,705.004,0,15960000,2250360,8373.000,2.793
1,708.004,0,15960000,2259936,8375.000,2.791
1,711.008,0,15960000,2269512,8374.000,2.789
1,714.003,0,15960000,2279088,8351.000,2.788
1,717.005,0,15960000,2288664,8373.000,2.789
1,720.006,0,15960000,2298240,8382.000,2.792
1,723.001,0,15960000,2307816,8374.000,2.795
1,726.004,0,15960000,2317392,8400.000,2.798
1,729.005,0,15960000,2326968,8400.000,2.799
1,732.007,0,15960000,2336544,8399.000,2.798
1,735.002,0,15960000,2346120,8373.000,2.795
1,738.001,0,15960000,2355696,8375.000,2.793
1,741.003,0,15960000,2365272,8374.000,2.791
1,744.006,0,15960000,2374848,8373.000,2.786
1,747.002,0,15960000,2384424,8356.000,2.789
1,750.001,0,15960000,2394000,8368.000,2.790
1,753.008,0,15960000,2403576,8399.000,2.794
1,756.000,0,15960000,2413152,8368.000,2.796
1,759.002,0,15960000,2422728,8400.000,2.798
1,762.003,0,15960000,2432304,8399.000,2.799
1,765.004,0,15960000,2441880,8397.000,2.797
1,768.002,0,15960000,2451456,8374.000,2.794
1,771.003,0,15960000,2461032,8380.000,2.793
1,774.007,0,15960000,2470608,8380.000,2.790
1,777.004,0,15960000,2480184,8354.000,2.787
1,780.005,0,15960000,2489760,8373.000,2.789
1,783.006,0,15960000,2499336,8375.000,2.792
1,786.001,0,15960000,2508912,8371.000,2.796
1,789.005,0,15960000,2518488,8397.000,2.795
1,792.004,0,15960000,2528064,8396.000,2.799
1,795.004,0,15960000,2537640,8397.000,2.798
1,798.008,0,15960000,2547216,8399.000,2.797
1,801.005,0,15960000,2556792,8373.000,2.793
1,804.006,0,15960000,2566368,8375.000,2.792
1,807.001,0,15960000,2575944,8350.000,2.789
1,810.002,0,15960000,2585520,8371.000,2.787
1,813.004,0,15960000,2595096,8372.000,2.790
1,816.001,0,15960000,2604672,8373.000,2.793
1,819.001,0,15960000,2614248,8380.000,2.795
1,822.008,0,15960000,2623824,8413.000,2.797
1,825.006,0,15960000,2633400,8391.000,2.801
1,828.007,0,15960000,2642976,8398.000,2.797
1,831.003,0,15960000,2652552,8375.000,2.795
1,834.003,0,15960000,2662128,8379.000,2.793
1,837.004,0,15960000,2671704,8374.000,2.790
1,840.008,0,15960000,2681280,8373.000,2.788
1,843.002,0,15960000,2690856,8350.000,2.788
1,846.008,0,15960000,2700432,8392.000,2.791
1,849.007,0,15960000,2710008,8376.000,2.795
1,852.003,0,15960000,2719584,8374.000,2.795
1,855.007,0,15960000,2729160,8405.000,2.799
1,858.004,0,15960000,2738736,8395.000,2.798
1,861.008,0,15960000,2748312,8398.000,2.797
1,864.004,0,15960000,2757888,8375.000,2.795
1,867.004,0,15960000,2767464,8374.000,2.792
1,870.006,0,15960000,2777040,8373.000,2.789
1,873.003,0,15960000,2786616,8356.000,2.788
1,876.006,0,15960000,2796192,8373.000,2.790
1,879.004,0,15960000,2805768,8375.000,2.792
1,882.000,0,15960000,2815344,8369.000,2.794
1,885.003,0,15960000,2824920,8400.000,2.796
1,888.003,0,15960000,2834496,8393.000,2.800
1,891.003,0,15960000,2844072,8397.000,2.799
1,894.008,0,15960000,2853648,8399.000,2.795
1,897.004,0,15960000,2863224,8373.000,2.793
1,900.004,0,15960000,2872800,8375.000,2.791
1,903.000,0,15960000,2882376,8354.000,2.789
1,906.002,0,15960000,2891952,8371.000,2.788
1,909.004,0,15960000,2901528,8372.000,2.790
1,912.003,0,15960000,2911104,8373.000,2.793
1,915.000,0,15960000,2920680,8380.000,2.795
1,918.005,0,15960000,2930256,8407.000,2.798
1,921.003,0,15960000,2939832,8391.000,2.799
1,924.004,0,15960000,2949408,8398.000,2.798
1,927.003,0,15960000,2958984,8385.000,2.796
1,930.005,0,15960000,2968560,8379.000,2.792
1,933.006,0,15960000,2978136,8374.000,2.791
1,936.000,0,15960000,2987712,8349.000,2.787
1,939.003,0,15960000,2997288,8375.000,2.788
1,942.004,0,15960000,3006864,8375.000,2.791
1,945.003,0,15960000,3016440,8374.000,2.794
1,948.006,0,15960000,3026016,8398.000,2.795
1,951.008,0,15960000,3035592,8400.000,2.799
1,954.000,0,15960000,3045168,8375.000,2.799
1,957.002,0,15960000,3054744,8400.000,2.798
1,960.007,0,15960000,3064320,8393.000,2.794
1,963.005,0,15960000,3073896,8372.000,2.792
1,966.005,0,15960000,3083472,8370.000,2.790
1,969.001,0,15960000,3093048,8350.000,2.787
1,972.003,0,15960000,3102624,8373.000,2.789
1,975.006,0,15960000,3112200,8380.000,2.791
1,978.001,0,15960000,3121776,8370.000,2.795
1,981.004,0,15960000,3131352,8399.000,2.797
1,984.007,0,15960000,3140928,8407.000,2.798
1,987.008,0,15960000,3150504,8398.000,2.799
1,990.003,0,15960000,3160080,8374.000,2.796
1,993.002,0,15960000,3169656,8380.000,2.794
1,996.006,0,15960000,3179232,8383.000,2.792
1,999.008,0,15960000,3188808,8375.000,2.787
1,1002.001,0,15960000,3198384,8341.000,2.788
1,1005.003,0,15960000,3207960,8375.000,2.790
1,1008.001,0,15960000,3217536,8375.000,2.792
1,1011.007,0,15960000,3227112,8400.000,2.795
1,1014.008,0,15960000,3236688,8393.000,2.797
1,1017.008,0,15960000,3246264,8400.000,2.801
1,1020.002,0,15960000,3255840,8374.000,2.796
1,1023.000,0,15960000,3265416,8380.000,2.796
1,1026.001,0,15960000,3274992,8383.000,2.794
1,1029.005,0,15960000,3284568,8384.000,2.789
1,1032.003,0,15960000,3294144,8358.000,2.788
1,1035.007,0,15960000,3303720,8375.000,2.788
1,1038.000,0,15960000,3313296,8357.000,2.791
1,1041.006,0,15960000,3322872,8396.000,2.793
1,1044.001,0,15960000,3332448,8370.000,2.795
1,1047.002,0,15960000,3342024,8399.000,2.798
1,1050.002,0,15960000,3351600,8398.000,2.799
1,1053.006,0,15960000,3361176,8399.000,2.797
1,1056.000,0,15960000,3370752,8368.000,2.795
1,1059.008,0,15960000,3380328,8400.000,2.792
1,1062.002,0,15960000,3389904,8350.000,2.789
1,1065.006,0,15960000,3399480,8376.000,2.788
1,1068.002,0,15960000,3409056,8353.000,2.788
1,1071.000,0,15960000,3418632,8374.000,2.792
1,1074.007,0,15960000,3428208,8398.000,2.794
1,1077.008,0,15960000,3437784,8397.000,2.796
1,1080.001,0,15960000,3447360,8375.000,2.800
1,1083.001,0,15960000,3456936,8395.000,2.800
1,1086.004,0,15960000,3466512,8400.000,2.795
1,1089.003,0,15960000,3476088,8373.000,2.793
1,1092.003,0,15960000,3485664,8375.000,2.792
1,1095.006,0,15960000,3495240,8374.000,2.788
1,1098.000,0,15960000,3504816,8347.000,2.787
1,1101.001,0,15960000,3514392,8376.000,2.791
1,1104.001,0,15960000,3523968,8374.000,2.791
1,1107.007,0,15960000,3533544,8405.000,2.796
1,1110.008,0,15960000,3543120,8395.000,2.796
1,1113.008,0,15960000,3552696,8398.000,2.800
1,1116.008,0,15960000,3562272,8393.000,2.799
1,1119.004,0,15960000,3571848,8373.000,2.795
1,1122.003,0,15960000,3581424,8375.000,2.793
1,1125.003,0,15960000,3591000,8374.000,2.791
1,1128.008,0,15960000,3600576,8375.000,2.788
1,1131.008,0,15960000,3610152,8366.000,2.788
1,1134.008,0,15960000,3619728,8373.000,2.791
1,1137.006,0,15960000,3629304,8375.000,2.793
1,1140.008,0,15960000,3638880,8393.000,2.796
1,1143.000,0,15960000,3648456,8372.000,2.798
1,1146.008,0,15960000,3658032,8419.000,2.800
1,1149.001,0,15960000,3667608,8375.000,2.796
1,1152.001,0,15960000,3677184,8379.000,2.795
1,1155.003,0,15960000,3686760,8380.000,2.791
1,1158.006,0,15960000,3696336,8383.000,2.790
1,1161.002,0,15960000,3705912,8348.000,2.787
1,1164.002,0,15960000,3715488,8372.000,2.790
1,1167.003,0,15960000,3725064,8374.000,2.791
1,1170.001,0,15960000,3734640,8373.000,2.795
1,1173.006,0,15960000,3744216,8405.000,2.797
1,1176.008,0,15960000,3753792,8406.000,2.798
1,1179.007,0,15960000,3763368,8393.000,2.798
1,1182.002,0,15960000,3772944,8375.000,2.796
1,1185.008,0,15960000,3782520,8400.000,2.793
1,1188.001,0,15960000,3792096,8348.000,2.792
1,1191.001,0,15960000,3801672,8375.000,2.788
1,1194.006,0,15960000,3811248,8370.000,2.787
1,1197.007,0,15960000,3820824,8374.000,2.791
1,1200.004,0,15960000,3830400,8370.000,2.792
1,1203.001,0,15960000,3839976,8375.000,2.795
1,1206.006,0,15960000,3849552,8407.000,2.797
1,1209.006,0,15960000,3859128,8399.000,2.800
1,1212.007,0,15960000,3868704,8393.000,2.799
1,1215.001,0,15960000,3878280,8370.000,2.794
1,1218.006,0,15960000,3887856,8393.000,2.794
1,1221.006,0,15960000,3897432,8370.000,2.789
1,1224.003,0,15960000,3907008,8357.000,2.788
1,1227.000,0,15960000,3916584,8354.000,2.788
1,1230.006,0,15960000,3926160,8393.000,2.791
1,1233.005,0,15960000,3935736,8378.000,2.794
1,1236.008,0,15960000,3945312,8393.000,2.796
1,1239.007,0,15960000,3954888,8395.000,2.798
1,1242.007,0,15960000,3964464,8398.000,2.799
1,1245.002,0,15960000,3974040,8373.000,2.796
1,1248.008,0,15960000,3983616,8400.000,2.795
1,1251.006,0,15960000,3993192,8373.000,2.792
1,1254.000,0,15960000,4002768,8349.000,2.789
1,1257.004,0,15960000,4012344,8374.000,2.787
1,1260.006,0,15960000,4021920,8373.000,2.790
1,1263.007,0,15960000,4031496,8380.000,2.792
1,1266.006,0,15960000,4041072,8384.000,2.794
1,1269.001,0,15960000,4050648,8372.000,2.797
1,1272.003,0,15960000,4060224,8400.000,2.800
1,1275.003,0,15960000,4069800,8398.000,2.799
1,1278.007,0,15960000,4079376,8400.000,2.795
1,1281.005,0,15960000,4088952,8373.000,2.793
1,1284.005,0,15960000,4098528,8375.000,2.792
1,1287.008,0,15960000,4108104,8374.000,2.789
1,1290.002,0,15960000,4117680,8347.000,2.787
1,1293.003,0,15960000,4127256,8376.000,2.791
1,1296.003,0,15960000,4136832,8374.000,2.792
1,1299.001,0,15960000,4146408,8380.000,2.795
1,1302.005,0,15960000,4155984,8405.000,2.798
1,1305.008,0,15960000,4165560,8405.000,2.799
1,1308.007,0,15960000,4175136,8392.000,2.798
1,1311.001,0,15960000,4184712,8372.000,2.795
1,1314.008,0,15960000,4194288,8393.000,2.793
1,1317.006,0,15960000,4203864,8329.000,2.792
1,1320.006,0,15960000,4213440,8400.000,2.786
1,1323.001,0,15960000,4223016,8352.000,2.788
1,1326.001,0,15960000,4232592,8369.000,2.791
1,1329.004,0,15960000,4242168,8392.000,2.793
1,1332.007,0,15960000,4251744,8397.000,2.796
1,1335.003,0,15960000,4261320,8382.000,2.798
1,1338.006,0,15960000,4270896,8405.000,2.800
1,1341.006,0,15960000,4280472,8395.000,2.796
1,1344.003,0,15960000,4290048,8373.000,2.796
1,1347.005,0,15960000,4299624,8379.000,2.791
1,1350.006,0,15960000,4309200,8373.000,2.789
1,1353.001,0,15960000,4318776,8349.000,2.787
1,1356.003,0,15960000,4328352,8374.000,2.790
1,1359.003,0,15960000,4337928,8373.000,2.792
1,1362.000,0,15960000,4347504,8373.000,2.795
1,1365.003,0,15960000,4357080,8400.000,2.797
1,1368.003,0,15960000,4366656,8400.000,2.798
1,1371.005,0,15960000,4376232,8399.000,2.799
1,1374.000,0,15960000,4385808,8375.000,2.796
1,1377.008,0,15960000,4395384,8404.000,2.794
1,1380.008,0,15960000,4404960,8373.000,2.792
1,1383.002,0,15960000,4414536,8349.000,2.787
1,1386.006,0,15960000,4424112,8374.000,2.787
1,1389.008,0,15960000,4433688,8375.000,2.791
1,1392.006,0,15960000,4443264,8375.000,2.792
1,1395.003,0,15960000,4452840,8375.000,2.795
1,1398.006,0,15960000,4462416,8399.000,2.798
1,1401.003,0,15960000,4471992,8393.000,2.799
1,1404.008,0,15960000,4481568,8405.000,2.798
1,1407.003,0,15960000,4491144,8373.000,2.795
1,1410.002,0,15960000,4500720,8374.000,2.793
1,1413.003,0,15960000,4510296,8373.000,2.790
1,1416.006,0,15960000,4519872,8374.000,2.787
1,1419.000,0,15960000,4529448,8349.000,2.789
1,1422.000,0,15960000,4539024,8375.000,2.791
1,1425.005,0,15960000,4548600,8393.000,2.794
1,1428.000,0,15960000,4558176,8370.000,2.796
1,1431.001,0,15960000,4567752,8400.000,2.798
1,1434.001,0,15960000,4577328,8400.000,2.799
1,1437.008,0,15960000,4586904,8407.000,2.797
1,1440.004,0,15960000,4596480,8373.000,2.795
1,1443.003,0,15960000,4606056,8375.000,2.792
1,1446.006,0,15960000,4615632,8373.000,2.790
1,1449.001,0,15960000,4625208,8349.000,2.787
1,1452.003,0,15960000,4634784,8374.000,2.790
1,1455.002,0,15960000,4644360,8373.000,2.792
1,1458.008,0,15960000,4653936,8400.000,2.795
1,1461.003,0,15960000,4663512,8375.000,2.796
1,1464.003,0,15960000,4673088,8397.000,2.800
1,1467.005,0,15960000,4682664,8399.000,2.798
1,1470.007,0,15960000,4692240,8400.000,2.796
1,1473.004,0,15960000,4701816,8368.000,2.793
1,1476.006,0,15960000,4711392,8380.000,2.791
1,1479.002,0,15960000,4720968,8357.000,2.790
1,1482.006,0,15960000,4730544,8372.000,2.788
1,1485.008,0,15960000,4740120,8375.000,2.790
1,1488.006,0,15960000,4749696,8375.000,2.792
1,1491.002,0,15960000,4759272,8375.000,2.795
1,1494.005,0,15960000,4768848,8399.000,2.797
1,1497.004,0,15960000,4778424,8393.000,2.799
1,1500.008,0,15960000,4788000,8405.000,2.799
1,1503.003,0,15960000,4797576,8373.000,2.795
1,1506.002,0,15960000,4807152,8374.000,2.792
1,1509.001,0,15960000,4816728,8373.000,2.791
1,1512.005,0,15960000,4826304,8374.000,2.788
1,1515.000,0,15960000,4835880,8349.000,2.788
1,1518.002,0,15960000,4845456,8379.000,2.791
1,1521.008,0,15960000,4855032,8393.000,2.793
1,1524.001,0,15960000,4864608,8370.000,2.796
1,1527.003,0,15960000,4874184,8400.000,2.798
1,1530.003,0,15960000,4883760,8400.000,2.801
1,1533.006,0,15960000,4893336,8399.000,2.796
1,1536.003,0,15960000,4902912,8373.000,2.796
1,1539.005,0,15960000,4912488,8382.000,2.792
1,1542.006,0,15960000,4922064,8373.000,2.789
1,1545.002,0,15960000,4931640,8349.000,2.787
1,1548.004,0,15960000,4941216,8374.000,2.790
1,1551.003,0,15960000,4950792,8373.000,2.792
1,1554.001,0,15960000,4960368,8373.000,2.795
1,1557.004,0,15960000,4969944,8400.000,2.797
1,1560.004,0,15960000,4979520,8400.000,2.798
1,1563.006,0,15960000,4989096,8399.000,2.799
1,1566.001,0,15960000,4998672,8375.000,2.796
1,1569.000,0,15960000,5008248,8379.000,2.794
1,1572.003,0,15960000,5017824,8380.000,2.792
1,1575.007,0,15960000,5027400,8382.000,2.788
1,1578.003,0,15960000,5036976,8348.000,2.787
1,1581.002,0,15960000,5046552,8370.000,2.790
1,1584.001,0,15960000,5056128,8375.000,2.792
1,1587.001,0,15960000,5065704,8382.000,2.795
1,1590.003,0,15960000,5075280,8399.000,2.799
1,1593.002,0,15960000,5084856,8398.000,2.799
1,1596.005,0,15960000,5094432,8400.000,2.798
1,1599.000,0,15960000,5104008,8369.000,2.794
1,1602.008,0,15960000,5113584,8405.000,2.794
1,1605.003,0,15960000,5123160,8358.000,2.789
1,1608.008,0,15960000,5132736,8375.000,2.788
1,1611.005,0,15960000,5142312,8357.000,2.788
1,1614.003,0,15960000,5151888,8372.000,2.791
1,1617.002,0,15960000,5161464,8374.000,2.794
1,1620.001,0,15960000,5171040,8380.000,2.796
1,1623.004,0,15960000,5180616,8408.000,2.797
1,1626.004,0,15960000,5190192,8398.000,2.799
1,1629.008,0,15960000,5199768,8399.000,2.797
1,1632.004,0,15960000,5209344,8376.000,2.794
1,1635.005,0,15960000,5218920,8374.000,2.792
1,1638.000,0,15960000,5228496,8356.000,2.789
1,1641.002,0,15960000,5238072,8368.000,2.788
1,1644.008,0,15960000,5247648,8383.000,2.790
1,1647.007,0,15960000,5257224,8373.000,2.792
1,1650.003,0,15960000,5266800,8370.000,2.794
1,1653.006,0,15960000,5276376,8400.000,2.796
1,1656.007,0,15960000,5285952,8400.000,2.800
1,1659.007,0,15960000,5295528,8399.000,2.799
