repeat,us,period,sdl,payspin,totspin,Cycles,Unhalt_GHz,IPC
2,528.008,0,1685376,0,377,9593.000,3.190,0.422
2,531.002,0,1694952,0,375,9542.000,3.186,0.421
2,534.002,0,1704528,0,372,9557.000,3.186,0.416
2,537.003,0,1714104,0,376,9569.000,3.189,0.422
2,540.007,0,1723680,0,377,9589.000,3.192,0.421
2,543.007,0,1733256,0,373,9588.000,3.195,0.417
2,546.000,0,1742832,0,371,9571.000,3.198,0.415
2,549.005,0,1752408,0,378,9611.000,3.199,0.422
2,552.004,0,1761984,0,373,9587.000,3.197,0.417
2,555.007,0,1771560,0,377,9591.000,3.194,0.420
2,558.004,0,1781136,0,376,9563.000,3.192,0.421
2,561.002,0,1790712,0,372,9560.000,3.189,0.417
2,564.004,0,1800288,0,376,9563.000,3.186,0.421
2,567.002,0,1809864,0,372,9558.000,3.187,0.417
2,570.008,0,1819440,0,377,9592.000,3.189,0.422
2,573.003,0,1829016,0,374,9557.000,3.193,0.420
2,576.004,0,1838592,0,377,9590.000,3.196,0.421
2,579.001,0,1848168,0,377,9588.000,3.199,0.421
2,582.005,0,1857744,0,374,9612.000,3.200,0.416
2,585.006,0,1867320,0,377,9593.000,3.196,0.421
2,588.000,0,1876896,0,372,9556.000,3.193,0.417
2,591.007,0,1886472,0,377,9593.000,3.191,0.422
2,594.007,0,1896048,0,376,9565.000,3.187,0.420
2,597.008,0,1905624,0,372,9558.000,3.185,0.417
2,600.008,0,1915200,0,376,9563.000,3.188,0.422
2,603.001,0,1924776,0,372,9555.000,3.191,0.417
2,606.004,0,1934352,0,377,9589.000,3.194,0.421
2,609.003,0,1943928,0,377,9589.000,3.197,0.420
2,612.001,0,1953504,0,377,9590.000,3.199,0.422
2,615.000,0,1963080,0,377,9591.000,3.198,0.421
2,618.001,0,1972656,0,377,9589.000,3.194,0.421
2,621.004,0,1982232,0,373,9585.000,3.193,0.417
2,624.003,0,1991808,0,376,9565.000,3.189,0.420
2,627.004,0,2001384,0,376,9569.000,3.188,0.421
2,630.003,0,2010960,0,372,9552.000,3.185,0.419
2,633.003,0,2020536,0,376,9562.000,3.190,0.420
2,636.000,0,2030112,0,368,9570.000,3.191,0.414
2,639.001,0,2039688,0,373,9587.000,3.196,0.417
2,642.007,0,2049264,0,374,9607.000,3.198,0.416
2,645.004,0,2058840,0,377,9593.000,3.199,0.421
2,648.004,0,2068416,0,377,9596.000,3.197,0.422
2,651.008,0,2077992,0,377,9587.000,3.194,0.421
2,654.004,0,2087568,0,376,9562.000,3.191,0.420
2,657.003,0,2097144,0,376,9563.000,3.188,0.421
2,660.006,0,2106720,0,376,9569.000,3.186,0.421
2,663.003,0,2116296,0,372,9552.000,3.186,0.419
2,666.001,0,2125872,0,376,9562.000,3.191,0.420
2,669.003,0,2135448,0,373,9587.000,3.192,0.418
2,672.003,0,2145024,0,373,9585.000,3.196,0.417
2,675.008,0,2154600,0,374,9609.000,3.198,0.416
2,678.004,0,2164176,0,377,9588.000,3.199,0.422
2,681.006,0,2173752,0,377,9591.000,3.196,0.421
2,684.006,0,2183328,0,373,9584.000,3.193,0.417
2,687.004,0,2192904,0,376,9560.000,3.191,0.421
2,690.004,0,2202480,0,376,9568.000,3.187,0.421
2,693.008,0,2212056,0,376,9569.000,3.186,0.421
2,696.002,0,2221632,0,375,9543.000,3.188,0.421
2,699.007,0,2231208,0,377,9596.000,3.191,0.422
2,702.003,0,2240784,0,376,9560.000,3.194,0.421
2,705.003,0,2250360,0,377,9598.000,3.196,0.421
2,708.001,0,2259936,0,377,9587.000,3.199,0.422
2,711.004,0,2269512,0,374,9602.000,3.198,0.416
2,714.006,0,2279088,0,377,9596.000,3.196,0.421
2,717.003,0,2288664,0,376,9561.000,3.192,0.422
2,720.008,0,2298240,0,373,9587.000,3.190,0.417
2,723.008,0,2307816,0,372,9561.000,3.187,0.416
2,726.006,0,2317392,0,375,9551.000,3.186,0.420
2,729.006,0,2326968,0,376,9566.000,3.189,0.421
2,732.001,0,2336544,0,376,9562.000,3.191,0.422
2,735.001,0,2346120,0,375,9585.000,3.194,0.419
2,738.001,0,2355696,0,377,9593.000,3.199,0.420
2,741.007,0,2365272,0,378,9611.000,3.198,0.422
2,744.004,0,2374848,0,377,9589.000,3.197,0.421
2,747.006,0,2384424,0,373,9586.000,3.195,0.416
2,750.003,0,2394000,0,376,9563.000,3.192,0.421
2,753.000,0,2403576,0,372,9558.000,3.187,0.418
2,756.008,0,2413152,0,373,9582.000,3.186,0.417
2,759.003,0,2422728,0,375,9543.000,3.187,0.421
2,762.007,0,2432304,0,373,9587.000,3.190,0.417
2,765.003,0,2441880,0,376,9563.000,3.193,0.420
2,768.005,0,2451456,0,377,9598.000,3.197,0.421
2,771.003,0,2461032,0,377,9591.000,3.198,0.421
2,774.002,0,2470608,0,377,9587.000,3.199,0.421
2,777.001,0,2480184,0,373,9588.000,3.196,0.417
2,780.004,0,2489760,0,377,9591.000,3.194,0.421
2,783.003,0,2499336,0,376,9562.000,3.189,0.422
2,786.000,0,2508912,0,372,9556.000,3.189,0.416
2,789.003,0,2518488,0,376,9564.000,3.185,0.422
2,792.003,0,2528064,0,376,9562.000,3.189,0.420
2,795.006,0,2537640,0,373,9587.000,3.191,0.418
2,798.005,0,2547216,0,373,9580.000,3.194,0.417
2,801.004,0,2556792,0,373,9587.000,3.196,0.417
2,804.002,0,2566368,0,377,9591.000,3.200,0.420
2,807.001,0,2575944,0,377,9590.000,3.198,0.422
2,810.003,0,2585520,0,377,9589.000,3.196,0.420
2,813.006,0,2595096,0,377,9590.000,3.191,0.422
2,816.006,0,2604672,0,376,9564.000,3.191,0.420
2,819.000,0,2614248,0,375,9548.000,3.187,0.421
2,822.003,0,2623824,0,376,9560.000,3.186,0.421
2,825.001,0,2633400,0,376,9562.000,3.188,0.422
2,828.004,0,2642976,0,377,9590.000,3.192,0.421
2,831.007,0,2652552,0,377,9596.000,3.195,0.420
2,834.006,0,2662128,0,377,9590.000,3.198,0.421
2,837.004,0,2671704,0,377,9587.000,3.199,0.421
2,840.002,0,2681280,0,373,9588.000,3.197,0.417
2,843.004,0,2690856,0,377,9590.000,3.195,0.421
2,846.003,0,2700432,0,376,9562.000,3.191,0.421
2,849.002,0,2710008,0,376,9563.000,3.188,0.421
2,852.001,0,2719584,0,372,9560.000,3.186,0.417
2,855.003,0,2729160,0,376,9566.000,3.188,0.421
2,858.003,0,2738736,0,376,9565.000,3.189,0.421
2,861.006,0,2748312,0,377,9596.000,3.193,0.422
2,864.007,0,2757888,0,377,9587.000,3.196,0.421
2,867.004,0,2767464,0,377,9589.000,3.198,0.421
2,870.001,0,2777040,0,373,9584.000,3.199,0.417
2,873.003,0,2786616,0,377,9591.000,3.196,0.421
2,876.006,0,2796192,0,377,9591.000,3.194,0.421
2,879.003,0,2805768,0,376,9562.000,3.190,0.420
2,882.004,0,2815344,0,376,9566.000,3.189,0.421
2,885.006,0,2824920,0,376,9565.000,3.185,0.421
2,888.007,0,2834496,0,376,9566.000,3.188,0.421
2,891.004,0,2844072,0,376,9562.000,3.191,0.422
2,894.003,0,2853648,0,373,9582.000,3.193,0.417
2,897.001,0,2863224,0,373,9585.000,3.197,0.417
2,900.008,0,2872800,0,378,9615.000,3.199,0.421
2,903.004,0,2882376,0,375,9585.000,3.198,0.419
2,906.006,0,2891952,0,377,9593.000,3.196,0.420
2,909.004,0,2901528,0,376,9566.000,3.191,0.422
2,912.003,0,2911104,0,376,9563.000,3.190,0.421
2,915.001,0,2920680,0,372,9556.000,3.187,0.416
2,918.003,0,2930256,0,376,9564.000,3.186,0.422
2,921.001,0,2939832,0,376,9562.000,3.189,0.420
2,924.004,0,2949408,0,373,9587.000,3.192,0.418
2,927.003,0,2958984,0,373,9580.000,3.195,0.417
2,930.001,0,2968560,0,373,9587.000,3.198,0.417
2,933.006,0,2978136,0,378,9614.000,3.200,0.420
2,936.003,0,2987712,0,373,9581.000,3.197,0.417
2,939.006,0,2997288,0,377,9594.000,3.193,0.422
2,942.004,0,3006864,0,376,9563.000,3.192,0.420
2,945.003,0,3016440,0,376,9567.000,3.188,0.422
2,948.005,0,3026016,0,376,9562.000,3.187,0.420
2,951.008,0,3035592,0,376,9566.000,3.187,0.421
2,954.006,0,3045168,0,376,9566.000,3.190,0.421
2,957.002,0,3054744,0,376,9568.000,3.193,0.421
2,960.003,0,3064320,0,377,9591.000,3.195,0.421
2,963.003,0,3073896,0,377,9594.000,3.199,0.422
2,966.000,0,3083472,0,377,9593.000,3.200,0.420
2,969.002,0,3093048,0,377,9588.000,3.195,0.422
2,972.005,0,3102624,0,377,9590.000,3.193,0.420
2,975.002,0,3112200,0,376,9563.000,3.190,0.421
2,978.004,0,3121776,0,376,9566.000,3.188,0.421
2,981.004,0,3131352,0,376,9562.000,3.185,0.422
2,984.001,0,3140928,0,372,9558.000,3.189,0.416
2,987.001,0,3150504,0,376,9565.000,3.191,0.421
2,990.003,0,3160080,0,377,9596.000,3.193,0.422
2,993.003,0,3169656,0,377,9587.000,3.196,0.421
2,996.002,0,3179232,0,377,9589.000,3.199,0.421
2,999.002,0,3188808,0,377,9595.000,3.198,0.420
2,1002.004,0,3198384,0,377,9594.000,3.195,0.422
2,1005.000,0,3207960,0,376,9563.000,3.192,0.420
2,1008.008,0,3217536,0,377,9593.000,3.189,0.422
2,1011.002,0,3227112,0,375,9542.000,3.186,0.421
2,1014.006,0,3236688,0,376,9569.000,3.188,0.420
2,1017.005,0,3246264,0,376,9566.000,3.189,0.421
2,1020.002,0,3255840,0,376,9567.000,3.192,0.421
2,1023.004,0,3265416,0,377,9592.000,3.195,0.422
2,1026.004,0,3274992,0,377,9591.000,3.197,0.421
2,1029.002,0,3284568,0,377,9596.000,3.201,0.420
2,1032.003,0,3294144,0,377,9590.000,3.197,0.421
2,1035.004,0,3303720,0,377,9587.000,3.194,0.421
2,1038.008,0,3313296,0,373,9589.000,3.191,0.417
2,1041.000,0,3322872,0,375,9541.000,3.190,0.421
2,1044.002,0,3332448,0,376,9560.000,3.185,0.422
2,1047.003,0,3342024,0,372,9560.000,3.187,0.416
2,1050.007,0,3351600,0,373,9588.000,3.190,0.418
2,1053.003,0,3361176,0,376,9564.000,3.193,0.421
2,1056.003,0,3370752,0,377,9587.000,3.195,0.422
2,1059.008,0,3380328,0,374,9607.000,3.198,0.416
2,1062.004,0,3389904,0,377,9590.000,3.199,0.422
2,1065.004,0,3399480,0,377,9588.000,3.196,0.421
2,1068.003,0,3409056,0,375,9578.000,3.193,0.420
2,1071.006,0,3418632,0,373,9580.000,3.191,0.417
2,1074.006,0,3428208,0,372,9560.000,3.187,0.416
2,1077.007,0,3437784,0,372,9558.000,3.186,0.417
2,1080.005,0,3447360,0,376,9562.000,3.188,0.422
2,1083.008,0,3456936,0,373,9582.000,3.191,0.417
2,1086.001,0,3466512,0,372,9558.000,3.193,0.416
2,1089.004,0,3476088,0,377,9600.000,3.197,0.421
2,1092.003,0,3485664,0,377,9594.000,3.199,0.422
2,1095.003,0,3495240,0,377,9596.000,3.199,0.420
2,1098.002,0,3504816,0,373,9579.000,3.195,0.418
2,1101.006,0,3514392,0,377,9593.000,3.192,0.421
2,1104.004,0,3523968,0,372,9561.000,3.189,0.417
2,1107.006,0,3533544,0,376,9562.000,3.187,0.420
2,1110.006,0,3543120,0,372,9560.000,3.186,0.417
2,1113.004,0,3552696,0,376,9563.000,3.189,0.421
2,1116.008,0,3562272,0,373,9587.000,3.192,0.418
2,1119.007,0,3571848,0,373,9580.000,3.195,0.417
2,1122.004,0,3581424,0,373,9587.000,3.198,0.417
2,1125.002,0,3591000,0,377,9591.000,3.200,0.420
2,1128.004,0,3600576,0,377,9594.000,3.196,0.422
2,1131.005,0,3610152,0,377,9594.000,3.195,0.420
2,1134.003,0,3619728,0,376,9564.000,3.192,0.421
2,1137.002,0,3629304,0,376,9560.000,3.187,0.422
2,1140.004,0,3638880,0,376,9563.000,3.186,0.421
2,1143.002,0,3648456,0,372,9554.000,3.187,0.416
2,1146.000,0,3658032,0,376,9566.000,3.191,0.421
2,1149.004,0,3667608,0,377,9592.000,3.193,0.421
2,1152.003,0,3677184,0,377,9588.000,3.195,0.421
2,1155.003,0,3686760,0,377,9587.000,3.198,0.422
2,1158.004,0,3696336,0,374,9602.000,3.199,0.416
2,1161.004,0,3705912,0,377,9596.000,3.196,0.421
2,1164.000,0,3715488,0,376,9562.000,3.193,0.422
2,1167.004,0,3725064,0,373,9581.000,3.191,0.417
2,1170.002,0,3734640,0,372,9556.000,3.187,0.416
2,1173.005,0,3744216,0,376,9566.000,3.186,0.421
2,1176.004,0,3753792,0,376,9566.000,3.188,0.421
2,1179.006,0,3763368,0,376,9578.000,3.191,0.421
2,1182.002,0,3772944,0,376,9564.000,3.193,0.421
2,1185.001,0,3782520,0,377,9589.000,3.197,0.422
2,1188.008,0,3792096,0,378,9617.000,3.199,0.420
2,1191.006,0,3801672,0,377,9591.000,3.198,0.422
2,1194.006,0,3811248,0,377,9589.000,3.194,0.421
2,1197.000,0,3820824,0,372,9554.000,3.193,0.418
2,1200.006,0,3830400,0,377,9590.000,3.189,0.421
2,1203.008,0,3839976,0,376,9561.000,3.187,0.420
2,1206.005,0,3849552,0,372,9554.000,3.186,0.417
2,1209.002,0,3859128,0,372,9557.000,3.190,0.417
2,1212.005,0,3868704,0,375,9584.000,3.191,0.419
2,1215.006,0,3878280,0,373,9588.000,3.195,0.418
2,1218.005,0,3887856,0,377,9591.000,3.198,0.421
2,1221.007,0,3897432,0,374,9602.000,3.199,0.418
2,1224.008,0,3907008,0,377,9593.000,3.198,0.421
2,1227.001,0,3916584,0,376,9564.000,3.194,0.420
2,1230.003,0,3926160,0,375,9581.000,3.191,0.421
2,1233.003,0,3935736,0,376,9563.000,3.189,0.420
2,1236.006,0,3945312,0,376,9566.000,3.186,0.421
2,1239.008,0,3954888,0,376,9567.000,3.186,0.422
2,1242.002,0,3964464,0,372,9553.000,3.190,0.416
2,1245.003,0,3974040,0,373,9581.000,3.194,0.417
2,1248.003,0,3983616,0,377,9590.000,3.195,0.422
2,1251.001,0,3993192,0,377,9589.000,3.199,0.420
2,1254.007,0,4002768,0,378,9614.000,3.199,0.422
2,1257.006,0,4012344,0,377,9588.000,3.196,0.421
2,1260.002,0,4021920,0,376,9563.000,3.194,0.420
2,1263.002,0,4031496,0,376,9568.000,3.191,0.421
2,1266.003,0,4041072,0,376,9569.000,3.188,0.421
2,1269.001,0,4050648,0,375,9551.000,3.186,0.420
2,1272.003,0,4060224,0,376,9566.000,3.188,0.421
2,1275.006,0,4069800,0,377,9592.000,3.191,0.422
2,1278.002,0,4079376,0,376,9561.000,3.194,0.420
2,1281.003,0,4088952,0,377,9593.000,3.197,0.422
2,1284.000,0,4098528,0,377,9592.000,3.199,0.421
2,1287.008,0,4108104,0,378,9614.000,3.199,0.420
2,1290.001,0,4117680,0,376,9568.000,3.195,0.421
2,1293.006,0,4127256,0,377,9593.000,3.192,0.422
2,1296.006,0,4136832,0,376,9567.000,3.189,0.421
2,1299.006,0,4146408,0,376,9563.000,3.187,0.421
2,1302.005,0,4155984,0,372,9554.000,3.186,0.416
2,1305.006,0,4165560,0,376,9566.000,3.189,0.421
2,1308.001,0,4175136,0,376,9563.000,3.192,0.422
2,1311.001,0,4184712,0,373,9584.000,3.195,0.417
2,1314.001,0,4194288,0,377,9593.000,3.197,0.420
2,1317.004,0,4203864,0,374,9607.000,3.200,0.417
2,1320.004,0,4213440,0,377,9590.000,3.197,0.422
2,1323.006,0,4223016,0,377,9588.000,3.194,0.421
2,1326.001,0,4232592,0,372,9560.000,3.192,0.416
2,1329.002,0,4242168,0,376,9566.000,3.189,0.421
2,1332.003,0,4251744,0,376,9562.000,3.185,0.422
2,1335.000,0,4261320,0,372,9555.000,3.187,0.416
2,1338.007,0,4270896,0,377,9596.000,3.190,0.422
2,1341.003,0,4280472,0,376,9560.000,3.193,0.421
2,1344.003,0,4290048,0,373,9586.000,3.196,0.418
2,1347.007,0,4299624,0,374,9609.000,3.199,0.416
2,1350.003,0,4309200,0,377,9588.000,3.198,0.422
2,1353.004,0,4318776,0,377,9591.000,3.196,0.421
2,1356.006,0,4328352,0,373,9587.000,3.193,0.417
2,1359.005,0,4337928,0,376,9563.000,3.191,0.420
2,1362.005,0,4347504,0,376,9566.000,3.187,0.421
2,1365.001,0,4357080,0,375,9543.000,3.185,0.422
2,1368.008,0,4366656,0,373,9587.000,3.189,0.417
2,1371.005,0,4376232,0,376,9564.000,3.191,0.421
2,1374.000,0,4385808,0,376,9563.000,3.194,0.420
2,1377.001,0,4395384,0,377,9598.000,3.197,0.421
2,1380.006,0,4404960,0,378,9610.000,3.199,0.421
2,1383.004,0,4414536,0,377,9590.000,3.197,0.422
2,1386.006,0,4424112,0,377,9591.000,3.195,0.421
2,1389.008,0,4433688,0,373,9584.000,3.193,0.417
2,1392.006,0,4443264,0,376,9560.000,3.189,0.421
2,1395.001,0,4452840,0,375,9548.000,3.187,0.421
2,1398.001,0,4462416,0,374,9556.000,3.185,0.420
2,1401.000,0,4471992,0,376,9561.000,3.190,0.420
2,1404.005,0,4481568,0,377,9596.000,3.192,0.422
2,1407.006,0,4491144,0,377,9587.000,3.194,0.421
2,1410.004,0,4500720,0,373,9588.000,3.197,0.417
2,1413.001,0,4510296,0,377,9591.000,3.200,0.421
2,1416.007,0,4519872,0,374,9601.000,3.197,0.418
2,1419.002,0,4529448,0,376,9566.000,3.194,0.420
2,1422.006,0,4539024,0,377,9590.000,3.191,0.422
2,1425.006,0,4548600,0,376,9566.000,3.189,0.420
2,1428.008,0,4558176,0,376,9559.000,3.185,0.421
2,1431.000,0,4567752,0,375,9543.000,3.187,0.422
2,1434.007,0,4577328,0,377,9592.000,3.190,0.421
