repeat,us,period,pdl,sdl,Cycles,Unhalt_GHz
2,318.009,0,15960000,1015056,8399.000,2.799
2,321.003,0,15960000,1024632,8375.000,2.795
2,324.002,0,15960000,1034208,8375.000,2.793
2,327.003,0,15960000,1043784,8375.000,2.791
2,330.006,0,15960000,1053360,8375.000,2.788
2,333.001,0,15960000,1062936,8348.000,2.789
2,336.002,0,15960000,1072512,8374.000,2.790
2,339.001,0,15960000,1082088,8375.000,2.793
2,342.006,0,15960000,1091664,8400.000,2.795
2,345.008,0,15960000,1101240,8399.000,2.798
2,348.009,0,15960000,1110816,8399.000,2.799
2,351.001,0,15960000,1120392,8373.000,2.798
2,354.007,0,15960000,1129968,8399.000,2.795
2,357.006,0,15960000,1139544,8374.000,2.792
2,360.007,0,15960000,1149120,8374.000,2.790
2,363.003,0,15960000,1158696,8351.000,2.788
2,366.005,0,15960000,1168272,8374.000,2.789
2,369.006,0,15960000,1177848,8377.000,2.791
2,372.004,0,15960000,1187424,8374.000,2.793
2,375.000,0,15960000,1197000,8377.000,2.797
2,378.001,0,15960000,1206576,8399.000,2.798
2,381.001,0,15960000,1216152,8399.000,2.800
2,384.006,0,15960000,1225728,8402.000,2.796
2,387.003,0,15960000,1235304,8374.000,2.794
2,390.003,0,15960000,1244880,8375.000,2.792
2,393.006,0,15960000,1254456,8374.000,2.788
2,396.001,0,15960000,1264032,8348.000,2.788
2,399.002,0,15960000,1273608,8375.000,2.790
2,402.001,0,15960000,1283184,8376.000,2.792
2,405.008,0,15960000,1292760,8402.000,2.795
2,408.003,0,15960000,1302336,8374.000,2.797
2,411.004,0,15960000,1311912,8399.000,2.800
2,414.006,0,15960000,1321488,8403.000,2.798
2,417.001,0,15960000,1331064,8375.000,2.795
2,420.009,0,15960000,1340640,8399.000,2.794
2,423.000,0,15960000,1350216,8347.000,2.790
2,426.002,0,15960000,1359792,8374.000,2.789
2,429.006,0,15960000,1369368,8374.000,2.787
2,432.008,0,15960000,1378944,8374.000,2.791
2,435.006,0,15960000,1388520,8377.000,2.794
2,438.002,0,15960000,1398096,8374.000,2.795
2,441.006,0,15960000,1407672,8399.000,2.798
2,444.004,0,15960000,1417248,8399.000,2.799
2,447.007,0,15960000,1426824,8399.000,2.797
2,450.003,0,15960000,1436400,8375.000,2.796
2,453.002,0,15960000,1445976,8374.000,2.792
2,456.003,0,15960000,1455552,8374.000,2.791
2,459.008,0,15960000,1465128,8375.000,2.787
2,462.002,0,15960000,1474704,8348.000,2.788
2,465.001,0,15960000,1484280,8374.000,2.791
2,468.008,0,15960000,1493856,8399.000,2.795
2,471.003,0,15960000,1503432,8375.000,2.796
2,474.004,0,15960000,1513008,8399.000,2.798
2,477.004,0,15960000,1522584,8398.000,2.799
2,480.009,0,15960000,1532160,8399.000,2.796
2,483.006,0,15960000,1541736,8374.000,2.794
2,486.006,0,15960000,1551312,8374.000,2.791
2,489.008,0,15960000,1560888,8377.000,2.790
2,492.003,0,15960000,1570464,8348.000,2.787
2,495.006,0,15960000,1580040,8375.000,2.789
2,498.006,0,15960000,1589616,8374.000,2.792
2,501.002,0,15960000,1599192,8377.000,2.795
2,504.005,0,15960000,1608768,8399.000,2.797
2,507.006,0,15960000,1618344,8399.000,2.800
2,510.007,0,15960000,1627920,8400.000,2.798
2,513.003,0,15960000,1637496,8376.000,2.797
2,516.003,0,15960000,1647072,8382.000,2.793
2,519.006,0,15960000,1656648,8376.000,2.790
2,522.009,0,15960000,1666224,8374.000,2.788
2,525.003,0,15960000,1675800,8348.000,2.788
2,528.003,0,15960000,1685376,8374.000,2.791
2,531.002,0,15960000,1694952,8373.000,2.792
2,534.007,0,15960000,1704528,8400.000,2.795
2,537.009,0,15960000,1714104,8399.000,2.799
2,540.000,0,15960000,1723680,8375.000,2.799
2,543.003,0,15960000,1733256,8399.000,2.798
2,546.008,0,15960000,1742832,8399.000,2.795
2,549.006,0,15960000,1752408,8375.000,2.792
2,552.009,0,15960000,1761984,8375.000,2.790
2,555.004,0,15960000,1771560,8348.000,2.787
2,558.006,0,15960000,1781136,8374.000,2.790
2,561.006,0,15960000,1790712,8375.000,2.792
2,564.004,0,15960000,1800288,8375.000,2.793
2,567.009,0,15960000,1809864,8399.000,2.797
2,570.001,0,15960000,1819440,8375.000,2.798
2,573.001,0,15960000,1829016,8399.000,2.800
2,576.006,0,15960000,1838592,8399.000,2.796
2,579.001,0,15960000,1848168,8375.000,2.794
2,582.002,0,15960000,1857744,8375.000,2.792
2,585.004,0,15960000,1867320,8374.000,2.789
2,588.000,0,15960000,1876896,8349.000,2.788
2,591.002,0,15960000,1886472,8376.000,2.789
2,594.001,0,15960000,1896048,8374.000,2.793
2,597.006,0,15960000,1905624,8395.000,2.794
2,600.009,0,15960000,1915200,8398.000,2.797
2,603.009,0,15960000,1924776,8399.000,2.800
2,606.001,0,15960000,1934352,8375.000,2.798
2,609.006,0,15960000,1943928,8399.000,2.795
2,612.003,0,15960000,1953504,8373.000,2.793
2,615.004,0,15960000,1963080,8374.000,2.790
2,618.001,0,15960000,1972656,8356.000,2.789
2,621.004,0,15960000,1982232,8375.000,2.788
2,624.006,0,15960000,1991808,8374.000,2.790
2,627.003,0,15960000,2001384,8374.000,2.794
2,630.008,0,15960000,2010960,8399.000,2.795
2,633.001,0,15960000,2020536,8375.000,2.797
2,636.002,0,15960000,2030112,8399.000,2.799
2,639.004,0,15960000,2039688,8399.000,2.798
2,642.001,0,15960000,2049264,8375.000,2.795
2,645.008,0,15960000,2058840,8399.000,2.793
2,648.001,0,15960000,2068416,8348.000,2.790
2,651.006,0,15960000,2077992,8375.000,2.787
2,654.008,0,15960000,2087568,8374.000,2.789
2,657.009,0,15960000,2097144,8374.000,2.791
2,660.006,0,15960000,2106720,8377.000,2.794
2,663.001,0,15960000,2116296,8374.000,2.796
2,666.003,0,15960000,2125872,8399.000,2.798
2,669.003,0,15960000,2135448,8399.000,2.800
2,680.374,0,15960000,2145024,9074.000,0.799
2,680.412,0,15960000,2154600,122.000,3.272
2,680.448,0,15960000,2164176,114.000,3.164
2,681.003,0,15960000,2173752,1802.000,3.183
2,684.006,0,15960000,2183328,9570.000,3.186
2,687.006,0,15960000,2192904,9563.000,3.188
2,690.001,0,15960000,2202480,9557.000,3.191
2,693.001,0,15960000,2212056,9583.000,3.195
2,696.001,0,15960000,2221632,9588.000,3.197
2,699.004,0,15960000,2231208,9611.000,3.199
2,702.002,0,15960000,2240784,9586.000,3.198
2,705.003,0,15960000,2250360,9586.000,3.194
2,708.005,0,15960000,2259936,9587.000,3.193
2,711.003,0,15960000,2269512,9560.000,3.190
2,714.003,0,15960000,2279088,9559.000,3.186
2,717.004,0,15960000,2288664,9561.000,3.186
2,720.005,0,15960000,2298240,9571.000,3.190
2,723.000,0,15960000,2307816,9561.000,3.192
2,726.001,0,15960000,2317392,9585.000,3.194
2,729.007,0,15960000,2326968,9612.000,3.198
2,732.003,0,15960000,2336544,9587.000,3.199
2,735.001,0,15960000,2346120,9587.000,3.198
2,738.003,0,15960000,2355696,9586.000,3.194
2,741.006,0,15960000,2365272,9586.000,3.191
2,744.005,0,15960000,2374848,9560.000,3.189
2,747.006,0,15960000,2384424,9560.000,3.185
2,750.006,0,15960000,2394000,9560.000,3.187
2,753.003,0,15960000,2403576,9560.000,3.190
2,756.004,0,15960000,2413152,9586.000,3.193
2,759.004,0,15960000,2422728,9586.000,3.197
2,762.001,0,15960000,2432304,9585.000,3.199
2,765.006,0,15960000,2441880,9612.000,3.198
2,768.005,0,15960000,2451456,9587.000,3.196
2,771.007,0,15960000,2461032,9587.000,3.194
2,774.004,0,15960000,2470608,9560.000,3.191
2,777.003,0,15960000,2480184,9560.000,3.187
2,780.004,0,15960000,2489760,9560.000,3.185
2,783.003,0,15960000,2499336,9561.000,3.189
2,786.008,0,15960000,2508912,9588.000,3.191
2,789.001,0,15960000,2518488,9561.000,3.194
2,792.001,0,15960000,2528064,9590.000,3.197
2,795.006,0,15960000,2537640,9611.000,3.198
2,798.003,0,15960000,2547216,9586.000,3.199
2,801.003,0,15960000,2556792,9586.000,3.194
2,804.006,0,15960000,2566368,9586.000,3.193
2,807.004,0,15960000,2575944,9561.000,3.190
2,810.005,0,15960000,2585520,9563.000,3.186
2,813.006,0,15960000,2595096,9561.000,3.185
2,816.004,0,15960000,2604672,9563.000,3.190
2,819.000,0,15960000,2614248,9561.000,3.191
2,822.003,0,15960000,2623824,9596.000,3.196
2,825.001,0,15960000,2633400,9588.000,3.197
2,828.007,0,15960000,2642976,9614.000,3.200
2,831.006,0,15960000,2652552,9587.000,3.196
2,834.008,0,15960000,2662128,9590.000,3.195
2,837.004,0,15960000,2671704,9560.000,3.192
2,840.003,0,15960000,2681280,9560.000,3.187
2,843.003,0,15960000,2690856,9561.000,3.186
2,846.003,0,15960000,2700432,9561.000,3.188
2,849.000,0,15960000,2710008,9561.000,3.190
2,852.003,0,15960000,2719584,9590.000,3.192
2,855.003,0,15960000,2729160,9588.000,3.197
2,858.002,0,15960000,2738736,9588.000,3.197
2,861.006,0,15960000,2748312,9611.000,3.199
2,864.005,0,15960000,2757888,9586.000,3.196
2,867.008,0,15960000,2767464,9586.000,3.194
2,870.005,0,15960000,2777040,9563.000,3.190
2,873.004,0,15960000,2786616,9560.000,3.189
2,876.005,0,15960000,2796192,9560.000,3.185
2,879.004,0,15960000,2805768,9560.000,3.188
2,882.008,0,15960000,2815344,9586.000,3.192
2,885.001,0,15960000,2824920,9560.000,3.194
2,888.007,0,15960000,2834496,9611.000,3.196
2,891.004,0,15960000,2844072,9586.000,3.198
2,894.003,0,15960000,2853648,9589.000,3.198
2,897.003,0,15960000,2863224,9587.000,3.195
2,900.006,0,15960000,2872800,9586.000,3.192
2,903.003,0,15960000,2882376,9561.000,3.191
2,906.004,0,15960000,2891952,9563.000,3.186
2,909.005,0,15960000,2901528,9561.000,3.186
2,912.003,0,15960000,2911104,9560.000,3.188
2,915.006,0,15960000,2920680,9588.000,3.193
2,918.001,0,15960000,2930256,9563.000,3.193
2,921.006,0,15960000,2939832,9612.000,3.198
2,924.003,0,15960000,2949408,9588.000,3.200
2,927.004,0,15960000,2958984,9593.000,3.196
2,930.005,0,15960000,2968560,9588.000,3.195
2,933.001,0,15960000,2978136,9560.000,3.190
2,936.008,0,15960000,2987712,9587.000,3.189
2,939.001,0,15960000,2997288,9537.000,3.185
2,942.001,0,15960000,3006864,9560.000,3.188
2,945.006,0,15960000,3016440,9587.000,3.189
2,948.001,0,15960000,3026016,9560.000,3.192
2,951.008,0,15960000,3035592,9611.000,3.197
2,954.005,0,15960000,3045168,9586.000,3.198
2,957.001,0,15960000,3054744,9586.000,3.200
2,960.001,0,15960000,3064320,9586.000,3.196
2,963.003,0,15960000,3073896,9586.000,3.193
2,966.008,0,15960000,3083472,9587.000,3.190
2,969.007,0,15960000,3093048,9561.000,3.188
2,972.001,0,15960000,3102624,9539.000,3.185
2,975.001,0,15960000,3112200,9561.000,3.188
2,978.005,0,15960000,3121776,9588.000,3.192
2,981.006,0,15960000,3131352,9588.000,3.194
2,984.006,0,15960000,3140928,9585.000,3.196
2,987.003,0,15960000,3150504,9588.000,3.199
2,990.001,0,15960000,3160080,9588.000,3.198
2,993.001,0,15960000,3169656,9586.000,3.196
2,996.004,0,15960000,3179232,9587.000,3.192
2,999.003,0,15960000,3188808,9561.000,3.189
2,1002.003,0,15960000,3198384,9563.000,3.187
2,1005.004,0,15960000,3207960,9561.000,3.187
2,1008.002,0,15960000,3217536,9560.000,3.188
2,1011.004,0,15960000,3227112,9587.000,3.192
2,1014.006,0,15960000,3236688,9586.000,3.195
2,1017.003,0,15960000,3246264,9586.000,3.199
2,1020.008,0,15960000,3255840,9611.000,3.199
2,1023.006,0,15960000,3265416,9587.000,3.196
2,1026.008,0,15960000,3274992,9586.000,3.195
2,1029.005,0,15960000,3284568,9566.000,3.190
2,1032.003,0,15960000,3294144,9560.000,3.189
2,1035.004,0,15960000,3303720,9560.000,3.186
2,1038.003,0,15960000,3313296,9559.000,3.188
2,1041.008,0,15960000,3322872,9584.000,3.190
2,1044.008,0,15960000,3332448,9580.000,3.193
2,1047.000,0,15960000,3342024,9561.000,3.195
2,1050.004,0,15960000,3351600,9609.000,3.198
2,1053.000,0,15960000,3361176,9585.000,3.200
2,1056.008,0,15960000,3370752,9611.000,3.195
2,1059.001,0,15960000,3380328,9560.000,3.194
2,1062.006,0,15960000,3389904,9587.000,3.190
2,1065.005,0,15960000,3399480,9560.000,3.188
2,1068.006,0,15960000,3409056,9560.000,3.185
2,1071.005,0,15960000,3418632,9560.000,3.188
2,1074.001,0,15960000,3428208,9560.000,3.192
2,1077.003,0,15960000,3437784,9587.000,3.192
2,1080.001,0,15960000,3447360,9587.000,3.197
2,1083.006,0,15960000,3456936,9611.000,3.199
2,1086.003,0,15960000,3466512,9587.000,3.198
2,1089.004,0,15960000,3476088,9587.000,3.196
2,1092.007,0,15960000,3485664,9587.000,3.193
2,1095.005,0,15960000,3495240,9560.000,3.188
2,1098.005,0,15960000,3504816,9560.000,3.187
2,1101.006,0,15960000,3514392,9560.000,3.186
2,1104.003,0,15960000,3523968,9560.000,3.189
2,1107.006,0,15960000,3533544,9587.000,3.193
2,1110.008,0,15960000,3543120,9588.000,3.195
2,1113.006,0,15960000,3552696,9587.000,3.197
2,1116.002,0,15960000,3562272,9587.000,3.200
2,1119.001,0,15960000,3571848,9586.000,3.196
2,1122.002,0,15960000,3581424,9586.000,3.194
2,1125.006,0,15960000,3591000,9587.000,3.192
2,1128.004,0,15960000,3600576,9560.000,3.188
2,1131.001,0,15960000,3610152,9545.000,3.186
2,1134.000,0,15960000,3619728,9561.000,3.188
2,1137.005,0,15960000,3629304,9585.000,3.190
2,1140.008,0,15960000,3638880,9588.000,3.192
2,1143.001,0,15960000,3648456,9563.000,3.195
2,1146.006,0,15960000,3658032,9612.000,3.199
2,1149.003,0,15960000,3667608,9588.000,3.199
2,1152.002,0,15960000,3677184,9588.000,3.196
2,1155.006,0,15960000,3686760,9588.000,3.192
2,1158.002,0,15960000,3696336,9560.000,3.191
2,1161.001,0,15960000,3705912,9560.000,3.187
2,1164.003,0,15960000,3715488,9561.000,3.186
2,1167.002,0,15960000,3725064,9563.000,3.188
2,1170.006,0,15960000,3734640,9588.000,3.192
2,1173.000,0,15960000,3744216,9560.000,3.193
2,1176.007,0,15960000,3753792,9612.000,3.198
2,1179.004,0,15960000,3763368,9588.000,3.199
2,1182.001,0,15960000,3772944,9588.000,3.198
2,1185.003,0,15960000,3782520,9588.000,3.195
2,1188.006,0,15960000,3792096,9586.000,3.191
2,1191.003,0,15960000,3801672,9560.000,3.190
2,1194.004,0,15960000,3811248,9561.000,3.186
2,1197.005,0,15960000,3820824,9563.000,3.186
2,1200.003,0,15960000,3830400,9561.000,3.189
2,1203.006,0,15960000,3839976,9585.000,3.193
2,1206.006,0,15960000,3849552,9588.000,3.195
2,1209.006,0,15960000,3859128,9588.000,3.196
2,1212.001,0,15960000,3868704,9586.000,3.201
2,1215.000,0,15960000,3878280,9587.000,3.196
2,1218.002,0,15960000,3887856,9588.000,3.193
2,1221.007,0,15960000,3897432,9588.000,3.192
2,1224.005,0,15960000,3907008,9560.000,3.188
2,1227.006,0,15960000,3916584,9560.000,3.186
2,1230.006,0,15960000,3926160,9560.000,3.187
2,1233.005,0,15960000,3935736,9568.000,3.190
2,1236.006,0,15960000,3945312,9586.000,3.194
2,1239.006,0,15960000,3954888,9586.000,3.196
2,1242.003,0,15960000,3964464,9586.000,3.198
2,1245.008,0,15960000,3974040,9611.000,3.199
2,1248.007,0,15960000,3983616,9588.000,3.196
2,1251.003,0,15960000,3993192,9563.000,3.192
2,1254.008,0,15960000,4002768,9588.000,3.191
2,1257.008,0,15960000,4012344,9560.000,3.188
2,1260.001,0,15960000,4021920,9536.000,3.186
2,1263.008,0,15960000,4031496,9588.000,3.188
2,1266.004,0,15960000,4041072,9560.000,3.190
2,1269.005,0,15960000,4050648,9586.000,3.194
2,1272.004,0,15960000,4060224,9587.000,3.198
2,1275.001,0,15960000,4069800,9586.000,3.199
2,1278.006,0,15960000,4079376,9612.000,3.198
2,1281.006,0,15960000,4088952,9587.000,3.195
2,1284.002,0,15960000,4098528,9560.000,3.192
2,1287.007,0,15960000,4108104,9586.000,3.189
2,1290.008,0,15960000,4117680,9560.000,3.187
2,1293.000,0,15960000,4127256,9536.000,3.186
2,1296.006,0,15960000,4136832,9586.000,3.190
2,1299.001,0,15960000,4146408,9560.000,3.192
2,1302.001,0,15960000,4155984,9587.000,3.195
2,1305.000,0,15960000,4165560,9587.000,3.196
2,1308.004,0,15960000,4175136,9611.000,3.201
2,1311.003,0,15960000,4184712,9587.000,3.196
2,1314.004,0,15960000,4194288,9587.000,3.194
2,1317.000,0,15960000,4203864,9560.000,3.191
2,1320.006,0,15960000,4213440,9586.000,3.189
2,1323.000,0,15960000,4223016,9538.000,3.186
2,1326.001,0,15960000,4232592,9561.000,3.186
2,1329.005,0,15960000,4242168,9585.000,3.190
2,1332.007,0,15960000,4251744,9588.000,3.194
2,1335.003,0,15960000,4261320,9571.000,3.195
2,1338.008,0,15960000,4270896,9611.000,3.199
2,1341.004,0,15960000,4280472,9586.000,3.198
2,1344.004,0,15960000,4290048,9586.000,3.196
2,1347.006,0,15960000,4299624,9586.000,3.193
2,1350.002,0,15960000,4309200,9560.000,3.191
2,1353.001,0,15960000,4318776,9560.000,3.187
2,1356.003,0,15960000,4328352,9561.000,3.185
2,1359.002,0,15960000,4337928,9563.000,3.190
2,1362.006,0,15960000,4347504,9588.000,3.191
2,1365.001,0,15960000,4357080,9563.000,3.193
2,1368.008,0,15960000,4366656,9611.000,3.197
2,1371.004,0,15960000,4376232,9587.000,3.199
2,1374.001,0,15960000,4385808,9587.000,3.198
2,1377.003,0,15960000,4395384,9586.000,3.194
2,1380.005,0,15960000,4404960,9587.000,3.192
2,1383.003,0,15960000,4414536,9560.000,3.190
2,1386.003,0,15960000,4424112,9561.000,3.187
2,1389.005,0,15960000,4433688,9563.000,3.186
2,1392.003,0,15960000,4443264,9560.000,3.190
2,1395.005,0,15960000,4452840,9587.000,3.191
2,1398.006,0,15960000,4462416,9587.000,3.195
2,1401.004,0,15960000,4471992,9586.000,3.198
2,1404.001,0,15960000,4481568,9586.000,3.199
2,1407.007,0,15960000,4491144,9611.000,3.198
2,1410.000,0,15960000,4500720,9560.000,3.194
2,1413.004,0,15960000,4510296,9586.000,3.191
2,1416.002,0,15960000,4519872,9560.000,3.189
2,1419.003,0,15960000,4529448,9560.000,3.185
2,1422.003,0,15960000,4539024,9561.000,3.187
2,1425.001,0,15960000,4548600,9563.000,3.190
2,1428.003,0,15960000,4558176,9586.000,3.194
2,1431.003,0,15960000,4567752,9585.000,3.195
2,1434.008,0,15960000,4577328,9612.000,3.198
2,1437.006,0,15960000,4586904,9595.000,3.200
2,1440.006,0,15960000,4596480,9587.000,3.196
2,1443.001,0,15960000,4606056,9560.000,3.192
2,1446.005,0,15960000,4615632,9586.000,3.191
2,1449.005,0,15960000,4625208,9563.000,3.187
2,1452.006,0,15960000,4634784,9560.000,3.186
2,1455.004,0,15960000,4644360,9560.000,3.189
2,1458.001,0,15960000,4653936,9561.000,3.190
2,1461.003,0,15960000,4663512,9588.000,3.195
2,1464.002,0,15960000,4673088,9587.000,3.197
2,1467.007,0,15960000,4682664,9614.000,3.199
2,1470.004,0,15960000,4692240,9588.000,3.198
2,1473.006,0,15960000,4701816,9587.000,3.194
2,1476.001,0,15960000,4711392,9560.000,3.193
2,1479.006,0,15960000,4720968,9586.000,3.189
2,1482.006,0,15960000,4730544,9560.000,3.187
2,1485.007,0,15960000,4740120,9560.000,3.186
2,1488.004,0,15960000,4749696,9561.000,3.190
2,1491.001,0,15960000,4759272,9563.000,3.192
2,1494.001,0,15960000,4768848,9588.000,3.195
2,1497.001,0,15960000,4778424,9589.000,3.198
2,1500.005,0,15960000,4788000,9612.000,3.199
2,1503.004,0,15960000,4797576,9589.000,3.198
2,1506.006,0,15960000,4807152,9587.000,3.193
2,1509.003,0,15960000,4816728,9563.000,3.192
2,1512.001,0,15960000,4826304,9561.000,3.189
2,1515.003,0,15960000,4835880,9563.000,3.184
2,1518.003,0,15960000,4845456,9561.000,3.188
2,1521.001,0,15960000,4855032,9563.000,3.190
2,1524.003,0,15960000,4864608,9586.000,3.193
2,1527.002,0,15960000,4874184,9587.000,3.197
2,1530.008,0,15960000,4883760,9612.000,3.198
2,1533.005,0,15960000,4893336,9588.000,3.198
2,1536.004,0,15960000,4902912,9588.000,3.196
2,1539.002,0,15960000,4912488,9570.000,3.194
2,1542.007,0,15960000,4922064,9586.000,3.190
2,1545.006,0,15960000,4931640,9560.000,3.187
2,1548.007,0,15960000,4941216,9560.000,3.187
2,1551.005,0,15960000,4950792,9560.000,3.188
2,1554.001,0,15960000,4960368,9560.000,3.190
2,1557.003,0,15960000,4969944,9585.000,3.194
2,1560.001,0,15960000,4979520,9588.000,3.197
2,1563.006,0,15960000,4989096,9614.000,3.199
2,1566.004,0,15960000,4998672,9586.000,3.198
2,1569.004,0,15960000,5008248,9587.000,3.194
2,1572.000,0,15960000,5017824,9561.000,3.193
2,1575.006,0,15960000,5027400,9588.000,3.189
2,1578.006,0,15960000,5036976,9561.000,3.187
2,1581.000,0,15960000,5046552,9538.000,3.186
2,1584.006,0,15960000,5056128,9586.000,3.188
2,1587.003,0,15960000,5065704,9563.000,3.191
2,1590.003,0,15960000,5075280,9587.000,3.196
2,1593.001,0,15960000,5084856,9590.000,3.197
2,1596.006,0,15960000,5094432,9611.000,3.199
2,1599.004,0,15960000,5104008,9585.000,3.198
2,1602.005,0,15960000,5113584,9586.000,3.194
2,1605.001,0,15960000,5123160,9560.000,3.191
2,1608.008,0,15960000,5132736,9587.000,3.188
2,1611.001,0,15960000,5142312,9535.000,3.185
2,1614.001,0,15960000,5151888,9561.000,3.187
2,1617.006,0,15960000,5161464,9589.000,3.191
2,1620.001,0,15960000,5171040,9561.000,3.192
2,1623.000,0,15960000,5180616,9585.000,3.197
2,1626.005,0,15960000,5190192,9612.000,3.199
2,1629.002,0,15960000,5199768,9587.000,3.198
2,1632.001,0,15960000,5209344,9587.000,3.196
2,1635.004,0,15960000,5218920,9586.000,3.193
2,1638.001,0,15960000,5228496,9561.000,3.189
2,1641.001,0,15960000,5238072,9563.000,3.189
2,1644.005,0,15960000,5247648,9570.000,3.185
2,1647.004,0,15960000,5257224,9560.000,3.188
2,1650.000,0,15960000,5266800,9561.000,3.192
2,1653.002,0,15960000,5276376,9588.000,3.194
2,1656.000,0,15960000,5285952,9586.000,3.197
2,1659.004,0,15960000,5295528,9611.000,3.200
