repeat,us,period,sdl,payspin,totspin,Cycles,Unhalt_GHz,IPC
0,132.001,0,421344,0,376,9569.000,3.197,0.420
0,135.000,0,430920,0,377,9594.000,3.198,0.422
0,138.006,0,440496,0,378,9617.000,3.199,0.421
0,141.006,0,450072,0,373,9585.000,3.195,0.417
0,144.004,0,459648,0,376,9572.000,3.194,0.420
0,147.001,0,469224,0,372,9561.000,3.190,0.417
0,150.000,0,478800,0,372,9561.000,3.188,0.417
0,153.002,0,488376,0,372,9563.000,3.185,0.418
0,156.003,0,497952,0,376,9567.000,3.189,0.421
0,159.001,0,507528,0,376,9566.000,3.191,0.420
0,162.004,0,517104,0,377,9598.000,3.194,0.421
0,165.006,0,526680,0,377,9594.000,3.197,0.422
0,168.005,0,536256,0,377,9598.000,3.200,0.420
0,171.006,0,545832,0,377,9592.000,3.197,0.422
0,174.001,0,555408,0,376,9566.000,3.196,0.420
0,177.006,0,564984,0,377,9595.000,3.192,0.421
0,180.006,0,574560,0,376,9570.000,3.189,0.421
0,183.001,0,584136,0,375,9541.000,3.186,0.422
0,186.006,0,593712,0,376,9575.000,3.186,0.420
0,189.006,0,603288,0,376,9568.000,3.190,0.421
0,192.003,0,612864,0,376,9566.000,3.192,0.421
0,195.005,0,622440,0,377,9593.000,3.195,0.421
0,198.004,0,632016,0,377,9596.000,3.198,0.422
0,201.003,0,641592,0,377,9591.000,3.199,0.420
0,204.002,0,651168,0,373,9588.000,3.197,0.418
0,207.006,0,660744,0,377,9592.000,3.194,0.421
0,210.002,0,670320,0,372,9560.000,3.191,0.417
0,213.003,0,679896,0,376,9565.000,3.188,0.421
0,216.006,0,689472,0,376,9566.000,3.185,0.421
0,219.006,0,699048,0,374,9564.000,3.189,0.418
0,222.001,0,708624,0,370,9553.000,3.190,0.417
0,225.004,0,718200,0,377,9593.000,3.193,0.421
0,228.006,0,727776,0,375,9594.000,3.196,0.419
0,231.006,0,737352,0,377,9595.000,3.199,0.421
0,234.006,0,746928,0,377,9598.000,3.199,0.420
0,237.005,0,756504,0,373,9584.000,3.195,0.418
0,240.002,0,766080,0,376,9567.000,3.193,0.420
0,243.000,0,775656,0,376,9565.000,3.190,0.421
0,246.001,0,785232,0,376,9566.000,3.187,0.421
0,249.004,0,794808,0,376,9565.000,3.186,0.421
0,252.004,0,804384,0,376,9567.000,3.188,0.422
0,255.002,0,813960,0,376,9566.000,3.191,0.420
0,258.006,0,823536,0,377,9598.000,3.195,0.421
0,261.008,0,833112,0,377,9593.000,3.196,0.422
0,264.006,0,842688,0,377,9596.000,3.200,0.420
0,267.000,0,852264,0,376,9570.000,3.197,0.420
0,270.002,0,861840,0,377,9593.000,3.195,0.422
0,273.000,0,871416,0,376,9568.000,3.192,0.420
0,276.008,0,880992,0,373,9593.000,3.188,0.418
0,279.000,0,890568,0,371,9537.000,3.186,0.417
0,282.005,0,900144,0,376,9573.000,3.186,0.421
0,285.004,0,909720,0,376,9565.000,3.190,0.420
0,288.007,0,919296,0,373,9586.000,3.193,0.418
0,291.008,0,928872,0,373,9587.000,3.194,0.417
0,294.000,0,938448,0,376,9567.000,3.198,0.420
0,297.006,0,948024,0,378,9618.000,3.199,0.421
0,300.006,0,957600,0,377,9593.000,3.197,0.422
0,303.003,0,967176,0,376,9567.000,3.194,0.420
0,306.000,0,976752,0,376,9566.000,3.191,0.421
0,309.006,0,986328,0,373,9588.000,3.188,0.418
0,312.002,0,995904,0,375,9542.000,3.185,0.421
0,315.004,0,1005480,0,376,9567.000,3.189,0.420
0,318.003,0,1015056,0,376,9566.000,3.190,0.421
0,321.004,0,1024632,0,373,9588.000,3.193,0.418
0,324.006,0,1034208,0,377,9592.000,3.196,0.421
0,327.005,0,1043784,0,377,9593.000,3.198,0.421
0,330.004,0,1053360,0,377,9596.000,3.199,0.420
0,333.006,0,1062936,0,377,9591.000,3.194,0.422
0,336.003,0,1072512,0,376,9567.000,3.194,0.420
0,339.007,0,1082088,0,373,9586.000,3.190,0.417
0,342.006,0,1091664,0,372,9560.000,3.187,0.418
0,345.008,0,1101240,0,372,9558.000,3.186,0.416
0,348.000,0,1110816,0,375,9544.000,3.188,0.422
0,351.006,0,1120392,0,377,9594.000,3.191,0.420
0,354.003,0,1129968,0,376,9567.000,3.194,0.421
0,357.003,0,1139544,0,377,9594.000,3.197,0.422
0,360.001,0,1149120,0,377,9596.000,3.200,0.420
0,363.001,0,1158696,0,377,9591.000,3.197,0.421
0,366.005,0,1168272,0,373,9596.000,3.195,0.417
0,369.000,0,1177848,0,372,9558.000,3.192,0.416
0,372.000,0,1187424,0,376,9570.000,3.190,0.421
0,375.003,0,1197000,0,376,9565.000,3.186,0.421
0,378.005,0,1206576,0,376,9566.000,3.186,0.421
0,381.004,0,1216152,0,376,9567.000,3.189,0.421
0,384.001,0,1225728,0,376,9566.000,3.193,0.421
0,387.003,0,1235304,0,377,9594.000,3.195,0.422
0,390.004,0,1244880,0,377,9598.000,3.199,0.420
0,393.003,0,1254456,0,377,9592.000,3.199,0.422
0,396.004,0,1264032,0,377,9593.000,3.197,0.421
0,399.007,0,1273608,0,375,9591.000,3.194,0.418
0,402.004,0,1283184,0,374,9564.000,3.191,0.419
0,405.006,0,1292760,0,376,9568.000,3.189,0.421
0,408.007,0,1302336,0,374,9562.000,3.185,0.419
0,411.001,0,1311912,0,375,9544.000,3.187,0.421
0,414.000,0,1321488,0,376,9568.000,3.191,0.421
0,417.005,0,1331064,0,377,9595.000,3.193,0.422
0,420.008,0,1340640,0,377,9599.000,3.197,0.420
0,423.008,0,1350216,0,377,9593.000,3.198,0.421
0,426.007,0,1359792,0,377,9595.000,3.198,0.420
0,429.001,0,1369368,0,376,9567.000,3.196,0.421
0,432.006,0,1378944,0,377,9596.000,3.193,0.422
0,435.006,0,1388520,0,376,9569.000,3.190,0.420
0,438.000,0,1398096,0,375,9548.000,3.188,0.421
0,441.004,0,1407672,0,376,9566.000,3.185,0.422
0,444.004,0,1417248,0,376,9566.000,3.189,0.421
0,447.003,0,1426824,0,376,9568.000,3.191,0.420
0,450.003,0,1436400,0,373,9589.000,3.194,0.418
0,453.005,0,1445976,0,377,9596.000,3.197,0.420
0,456.004,0,1455552,0,376,9588.000,3.199,0.421
0,459.001,0,1465128,0,373,9587.000,3.198,0.417
0,462.004,0,1474704,0,377,9594.000,3.195,0.421
0,465.001,0,1484280,0,376,9569.000,3.193,0.420
0,468.001,0,1493856,0,376,9564.000,3.189,0.421
0,471.001,0,1503432,0,372,9559.000,3.186,0.418
0,474.003,0,1513008,0,376,9566.000,3.186,0.421
0,477.003,0,1522584,0,376,9566.000,3.189,0.421
0,480.008,0,1532160,0,377,9596.000,3.193,0.420
0,483.004,0,1541736,0,376,9567.000,3.195,0.420
0,486.001,0,1551312,0,373,9586.000,3.197,0.418
0,489.007,0,1560888,0,372,9618.000,3.200,0.413
0,492.000,0,1570464,0,376,9566.000,3.197,0.421
0,495.003,0,1580040,0,377,9594.000,3.193,0.422
0,498.005,0,1589616,0,376,9579.000,3.191,0.421
0,501.006,0,1599192,0,376,9565.000,3.189,0.420
0,504.006,0,1608768,0,372,9559.000,3.185,0.417
0,507.007,0,1618344,0,376,9565.000,3.188,0.421
0,510.006,0,1627920,0,376,9567.000,3.190,0.421
0,513.001,0,1637496,0,376,9568.000,3.194,0.421
0,516.003,0,1647072,0,377,9591.000,3.195,0.421
0,519.003,0,1656648,0,377,9596.000,3.199,0.422
0,522.001,0,1666224,0,377,9596.000,3.199,0.420
0,525.003,0,1675800,0,377,9591.000,3.195,0.422
0,528.001,0,1685376,0,376,9568.000,3.193,0.420
0,531.008,0,1694952,0,377,9593.000,3.190,0.421
0,534.006,0,1704528,0,372,9558.000,3.187,0.417
0,537.002,0,1714104,0,375,9544.000,3.185,0.422
0,540.000,0,1723680,0,372,9560.000,3.189,0.416
0,543.006,0,1733256,0,377,9593.000,3.191,0.422
0,546.005,0,1742832,0,376,9576.000,3.194,0.420
0,549.005,0,1752408,0,377,9593.000,3.196,0.422
0,552.004,0,1761984,0,377,9598.000,3.201,0.420
0,555.004,0,1771560,0,377,9591.000,3.197,0.421
0,558.008,0,1781136,0,377,9595.000,3.195,0.420
0,561.002,0,1790712,0,372,9558.000,3.192,0.417
0,564.003,0,1800288,0,376,9567.000,3.189,0.421
0,567.004,0,1809864,0,376,9566.000,3.186,0.421
0,570.007,0,1819440,0,376,9568.000,3.187,0.422
0,573.004,0,1829016,0,372,9560.000,3.189,0.417
0,576.001,0,1838592,0,376,9566.000,3.192,0.421
0,579.004,0,1848168,0,377,9596.000,3.195,0.420
0,582.004,0,1857744,0,377,9592.000,3.198,0.421
0,585.003,0,1867320,0,377,9593.000,3.199,0.421
0,588.003,0,1876896,0,377,9596.000,3.197,0.420
0,591.004,0,1886472,0,375,9582.000,3.193,0.420
0,594.003,0,1896048,0,376,9568.000,3.191,0.420
0,597.001,0,1905624,0,372,9562.000,3.189,0.417
0,600.004,0,1915200,0,376,9564.000,3.185,0.421
0,603.006,0,1924776,0,376,9566.000,3.187,0.421
0,606.004,0,1934352,0,376,9567.000,3.190,0.421
0,609.000,0,1943928,0,376,9565.000,3.193,0.421
0,612.001,0,1953504,0,377,9593.000,3.196,0.421
0,615.005,0,1963080,0,374,9607.000,3.199,0.417
0,618.003,0,1972656,0,377,9593.000,3.199,0.422
0,621.006,0,1982232,0,377,9598.000,3.196,0.420
0,624.003,0,1991808,0,376,9567.000,3.193,0.421
0,627.002,0,2001384,0,376,9565.000,3.190,0.422
0,630.003,0,2010960,0,376,9566.000,3.187,0.420
0,633.006,0,2020536,0,376,9566.000,3.185,0.421
0,636.006,0,2030112,0,372,9567.000,3.189,0.417
0,639.004,0,2039688,0,376,9570.000,3.192,0.421
0,642.000,0,2049264,0,376,9565.000,3.193,0.421
0,645.000,0,2058840,0,377,9596.000,3.197,0.422
0,648.006,0,2068416,0,378,9614.000,3.199,0.420
0,651.004,0,2077992,0,373,9588.000,3.199,0.417
0,654.006,0,2087568,0,377,9592.000,3.194,0.422
0,657.004,0,2097144,0,376,9567.000,3.192,0.420
0,660.004,0,2106720,0,376,9567.000,3.189,0.421
0,663.007,0,2116296,0,376,9568.000,3.186,0.421
0,666.001,0,2125872,0,375,9543.000,3.187,0.422
0,669.001,0,2135448,0,376,9568.000,3.189,0.421
0,672.006,0,2145024,0,377,9595.000,3.192,0.421
0,675.002,0,2154600,0,376,9566.000,3.195,0.420
0,678.007,0,2164176,0,374,9608.000,3.198,0.417
0,681.004,0,2173752,0,377,9596.000,3.200,0.421
0,684.005,0,2183328,0,377,9590.000,3.196,0.422
0,687.001,0,2192904,0,376,9566.000,3.193,0.420
0,690.006,0,2202480,0,377,9593.000,3.192,0.422
0,693.000,0,2212056,0,375,9547.000,3.188,0.421
0,696.004,0,2221632,0,376,9567.000,3.186,0.421
0,699.006,0,2231208,0,376,9569.000,3.188,0.420
0,702.003,0,2240784,0,372,9559.000,3.191,0.417
0,705.006,0,2250360,0,377,9592.000,3.193,0.422
0,708.000,0,2259936,0,376,9567.000,3.196,0.420
0,711.006,0,2269512,0,378,9616.000,3.199,0.422
0,714.003,0,2279088,0,373,9587.000,3.198,0.417
0,717.006,0,2288664,0,377,9598.000,3.197,0.420
0,720.003,0,2298240,0,376,9565.000,3.192,0.422
0,723.008,0,2307816,0,373,9587.000,3.190,0.417
0,726.001,0,2317392,0,371,9546.000,3.188,0.416
0,729.005,0,2326968,0,376,9564.000,3.185,0.420
0,732.003,0,2336544,0,372,9560.000,3.189,0.417
0,735.001,0,2346120,0,376,9567.000,3.191,0.422
0,738.004,0,2355696,0,377,9593.000,3.194,0.421
0,741.005,0,2365272,0,377,9593.000,3.196,0.421
0,744.001,0,2374848,0,373,9587.000,3.199,0.417
0,747.007,0,2384424,0,374,9608.000,3.199,0.416
0,750.002,0,2394000,0,376,9569.000,3.194,0.421
0,753.004,0,2403576,0,373,9586.000,3.192,0.418
0,756.000,0,2413152,0,374,9551.000,3.190,0.418
0,759.002,0,2422728,0,376,9568.000,3.185,0.422
0,762.005,0,2432304,0,371,9569.000,3.186,0.416
0,765.008,0,2441880,0,376,9573.000,3.190,0.420
0,768.001,0,2451456,0,372,9558.000,3.192,0.417
0,771.003,0,2461032,0,377,9593.000,3.195,0.422
0,774.003,0,2470608,0,377,9594.000,3.197,0.421
0,777.002,0,2480184,0,377,9597.000,3.200,0.420
0,780.004,0,2489760,0,377,9592.000,3.196,0.422
0,783.000,0,2499336,0,376,9568.000,3.194,0.420
0,786.004,0,2508912,0,373,9586.000,3.191,0.418
0,789.002,0,2518488,0,372,9560.000,3.189,0.416
0,792.006,0,2528064,0,376,9567.000,3.186,0.422
0,795.007,0,2537640,0,376,9567.000,3.187,0.421
0,798.007,0,2547216,0,376,9570.000,3.191,0.420
0,801.003,0,2556792,0,376,9566.000,3.193,0.421
0,804.001,0,2566368,0,373,9588.000,3.196,0.418
0,807.001,0,2575944,0,377,9592.000,3.199,0.421
0,810.000,0,2585520,0,377,9594.000,3.198,0.421
0,813.000,0,2595096,0,373,9589.000,3.197,0.416
0,816.004,0,2604672,0,377,9592.000,3.192,0.422
0,819.004,0,2614248,0,376,9570.000,3.191,0.420
0,822.006,0,2623824,0,376,9563.000,3.187,0.421
0,825.001,0,2633400,0,375,9544.000,3.185,0.422
0,828.008,0,2642976,0,373,9587.000,3.189,0.417
0,831.006,0,2652552,0,376,9567.000,3.192,0.420
0,834.002,0,2662128,0,376,9571.000,3.194,0.421
0,837.002,0,2671704,0,377,9589.000,3.196,0.422
0,840.000,0,2681280,0,377,9597.000,3.199,0.421
0,843.001,0,2690856,0,377,9596.000,3.198,0.421
0,846.004,0,2700432,0,377,9591.000,3.194,0.421
0,849.002,0,2710008,0,376,9567.000,3.192,0.420
0,852.001,0,2719584,0,376,9566.000,3.189,0.421
0,855.003,0,2729160,0,376,9566.000,3.186,0.421
0,858.006,0,2738736,0,376,9565.000,3.187,0.421
0,861.005,0,2748312,0,376,9570.000,3.189,0.421
0,864.002,0,2757888,0,376,9564.000,3.192,0.421
0,867.004,0,2767464,0,377,9593.000,3.195,0.422
0,870.004,0,2777040,0,377,9597.000,3.198,0.421
0,873.003,0,2786616,0,377,9592.000,3.199,0.421
0,876.002,0,2796192,0,373,9589.000,3.196,0.417
0,879.006,0,2805768,0,377,9596.000,3.195,0.420
0,882.005,0,2815344,0,376,9564.000,3.191,0.421
0,885.003,0,2824920,0,372,9560.000,3.188,0.417
0,888.007,0,2834496,0,376,9567.000,3.186,0.422
0,891.000,0,2844072,0,375,9543.000,3.187,0.421
0,894.007,0,2853648,0,377,9593.000,3.190,0.421
0,897.001,0,2863224,0,372,9560.000,3.194,0.416
0,900.003,0,2872800,0,377,9596.000,3.196,0.422
0,903.002,0,2882376,0,377,9591.000,3.198,0.421
0,906.006,0,2891952,0,374,9609.000,3.199,0.416
0,909.003,0,2901528,0,376,9574.000,3.195,0.422
0,912.006,0,2911104,0,377,9596.000,3.193,0.420
0,915.006,0,2920680,0,376,9565.000,3.190,0.420
0,918.000,0,2930256,0,375,9548.000,3.187,0.422
0,921.002,0,2939832,0,374,9557.000,3.186,0.419
0,924.008,0,2949408,0,373,9587.000,3.188,0.418
0,927.006,0,2958984,0,376,9566.000,3.191,0.420
0,930.001,0,2968560,0,376,9566.000,3.195,0.421
0,933.001,0,2978136,0,377,9594.000,3.197,0.422
0,936.006,0,2987712,0,374,9609.000,3.200,0.416
0,939.004,0,2997288,0,377,9593.000,3.198,0.422
0,942.000,0,3006864,0,376,9567.000,3.195,0.420
0,945.005,0,3016440,0,377,9598.000,3.192,0.421
0,948.006,0,3026016,0,376,9567.000,3.188,0.422
0,951.000,0,3035592,0,375,9542.000,3.187,0.421
0,954.003,0,3045168,0,376,9566.000,3.187,0.420
0,957.003,0,3054744,0,376,9565.000,3.190,0.421
0,960.007,0,3064320,0,377,9593.000,3.192,0.422
0,963.008,0,3073896,0,373,9587.000,3.194,0.417
0,966.006,0,3083472,0,373,9589.000,3.199,0.416
0,969.004,0,3093048,0,377,9591.000,3.199,0.421
0,972.005,0,3102624,0,377,9595.000,3.196,0.420
0,975.006,0,3112200,0,373,9588.000,3.194,0.418
0,978.006,0,3121776,0,376,9566.000,3.191,0.421
0,981.006,0,3131352,0,376,9566.000,3.188,0.420
0,984.001,0,3140928,0,375,9542.000,3.186,0.422
0,987.003,0,3150504,0,376,9566.000,3.187,0.421
0,990.007,0,3160080,0,373,9587.000,3.190,0.417
0,993.001,0,3169656,0,372,9560.000,3.194,0.416
0,996.003,0,3179232,0,377,9593.000,3.196,0.422
0,999.000,0,3188808,0,375,9590.000,3.199,0.419
0,1002.007,0,3198384,0,378,9616.000,3.199,0.420
0,1005.006,0,3207960,0,373,9586.000,3.196,0.418
0,1008.001,0,3217536,0,372,9560.000,3.193,0.416
0,1011.008,0,3227112,0,377,9596.000,3.190,0.422
0,1014.002,0,3236688,0,375,9541.000,3.187,0.421
0,1017.003,0,3246264,0,372,9560.000,3.187,0.416
0,1020.004,0,3255840,0,376,9566.000,3.188,0.421
0,1023.001,0,3265416,0,376,9567.000,3.191,0.421
0,1026.004,0,3274992,0,377,9596.000,3.194,0.422
0,1029.006,0,3284568,0,377,9591.000,3.198,0.420
0,1032.001,0,3294144,0,373,9588.000,3.199,0.418
0,1035.002,0,3303720,0,377,9592.000,3.197,0.421
0,1038.004,0,3313296,0,377,9593.000,3.195,0.421
0,1041.003,0,3322872,0,376,9568.000,3.192,0.420
0,1044.002,0,3332448,0,376,9566.000,3.189,0.421
0,1047.004,0,3342024,0,376,9567.000,3.187,0.421
0,1050.006,0,3351600,0,376,9565.000,3.186,0.421
0,1053.006,0,3361176,0,376,9569.000,3.190,0.421
0,1056.003,0,3370752,0,376,9564.000,3.192,0.421
0,1059.004,0,3380328,0,377,9593.000,3.194,0.422
0,1062.005,0,3389904,0,377,9597.000,3.198,0.421
0,1065.004,0,3399480,0,377,9592.000,3.199,0.421
0,1068.003,0,3409056,0,373,9587.000,3.196,0.417
0,1071.006,0,3418632,0,377,9596.000,3.195,0.420
0,1074.005,0,3428208,0,376,9564.000,3.191,0.421
0,1077.003,0,3437784,0,372,9560.000,3.188,0.417
0,1080.008,0,3447360,0,371,9572.000,3.185,0.417
0,1083.002,0,3456936,0,375,9544.000,3.189,0.421
0,1086.006,0,3466512,0,373,9588.000,3.190,0.417
0,1089.005,0,3476088,0,376,9570.000,3.193,0.420
0,1092.007,0,3485664,0,377,9598.000,3.197,0.421
0,1095.006,0,3495240,0,377,9590.000,3.198,0.422
0,1098.005,0,3504816,0,377,9596.000,3.199,0.420
0,1101.007,0,3514392,0,377,9591.000,3.196,0.421
0,1104.004,0,3523968,0,376,9566.000,3.193,0.420
0,1107.001,0,3533544,0,376,9565.000,3.190,0.421
0,1110.003,0,3543120,0,376,9570.000,3.188,0.421
0,1113.006,0,3552696,0,376,9564.000,3.185,0.421
0,1116.006,0,3562272,0,376,9566.000,3.188,0.421
0,1119.004,0,3571848,0,376,9567.000,3.192,0.421
0,1122.007,0,3581424,0,377,9592.000,3.194,0.422
0,1125.000,0,3591000,0,376,9568.000,3.197,0.421
0,1128.006,0,3600576,0,378,9615.000,3.200,0.420
0,1131.005,0,3610152,0,377,9597.000,3.198,0.422
0,1134.001,0,3619728,0,376,9566.000,3.195,0.420
0,1137.004,0,3629304,0,373,9586.000,3.192,0.417
0,1140.004,0,3638880,0,376,9567.000,3.189,0.421
0,1143.007,0,3648456,0,376,9567.000,3.187,0.421
0,1146.006,0,3658032,0,372,9559.000,3.186,0.418
0,1149.006,0,3667608,0,376,9566.000,3.189,0.421
0,1152.003,0,3677184,0,376,9569.000,3.194,0.420
0,1155.004,0,3686760,0,377,9591.000,3.194,0.422
0,1158.005,0,3696336,0,377,9596.000,3.198,0.420
0,1161.004,0,3705912,0,377,9594.000,3.199,0.421
0,1164.004,0,3715488,0,377,9591.000,3.196,0.421
0,1167.006,0,3725064,0,373,9587.000,3.194,0.417
0,1170.002,0,3734640,0,372,9559.000,3.191,0.416
0,1173.003,0,3744216,0,376,9566.000,3.189,0.421
0,1176.006,0,3753792,0,376,9568.000,3.185,0.421
0,1179.005,0,3763368,0,375,9564.000,3.187,0.421
0,1182.004,0,3772944,0,376,9566.000,3.191,0.421
0,1185.001,0,3782520,0,376,9565.000,3.192,0.422
0,1188.002,0,3792096,0,377,9596.000,3.196,0.420
0,1191.001,0,3801672,0,377,9592.000,3.199,0.421
0,1194.006,0,3811248,0,374,9607.000,3.199,0.416
0,1197.006,0,3820824,0,377,9593.000,3.195,0.422
0,1200.004,0,3830400,0,376,9568.000,3.193,0.420
0,1203.008,0,3839976,0,373,9586.000,3.190,0.418
0,1206.008,0,3849552,0,372,9560.000,3.187,0.416
0,1209.003,0,3859128,0,375,9546.000,3.185,0.422
0,1212.004,0,3868704,0,376,9568.000,3.189,0.420
0,1215.003,0,3878280,0,376,9566.000,3.191,0.421
0,1218.006,0,3887856,0,377,9598.000,3.195,0.421
0,1221.000,0,3897432,0,376,9565.000,3.196,0.421
0,1224.006,0,3907008,0,378,9619.000,3.200,0.421
0,1227.005,0,3916584,0,377,9591.000,3.196,0.422
0,1230.754,0,3926160,0,259,12003.000,3.201,0.545
0,1233.007,0,3935736,0,277,7165.000,3.180,0.423
0,1236.008,0,3945312,0,376,9567.000,3.190,0.422
0,1239.003,0,3954888,0,375,9544.000,3.187,0.421
0,1242.007,0,3964464,0,376,9571.000,3.186,0.421
0,1245.001,0,3974040,0,375,9550.000,3.190,0.420
0,1248.007,0,3983616,0,377,9599.000,3.192,0.422
0,1251.003,0,3993192,0,376,9570.000,3.195,0.420
0,1254.003,0,4002768,0,377,9592.000,3.198,0.422
0,1257.006,0,4012344,0,374,9606.000,3.199,0.418
0,1260.007,0,4021920,0,377,9595.000,3.196,0.421
0,1263.000,0,4031496,0,372,9558.000,3.195,0.416
0,1266.003,0,4041072,0,373,9584.000,3.190,0.418
0,1269.004,0,4050648,0,372,9566.000,3.189,0.417
0,1272.004,0,4060224,0,372,9562.000,3.187,0.416
0,1275.003,0,4069800,0,372,9554.000,3.187,0.418
0,1278.001,0,4079376,0,376,9564.000,3.191,0.421
0,1281.001,0,4088952,0,373,9584.000,3.193,0.418
0,1284.003,0,4098528,0,377,9597.000,3.196,0.420
0,1287.008,0,4108104,0,374,9606.000,3.199,0.418
0,1290.004,0,4117680,0,373,9587.000,3.198,0.417
0,1293.006,0,4127256,0,377,9596.000,3.196,0.420
0,1296.001,0,4136832,0,372,9555.000,3.193,0.417
0,1299.007,0,4146408,0,377,9593.000,3.190,0.422
0,1302.006,0,4155984,0,372,9559.000,3.187,0.416
0,1305.001,0,4165560,0,375,9542.000,3.185,0.421
0,1308.007,0,4175136,0,373,9587.000,3.189,0.418
0,1311.004,0,4184712,0,372,9562.000,3.191,0.417
0,1314.006,0,4194288,0,377,9593.000,3.194,0.421
0,1317.007,0,4203864,0,377,9590.000,3.196,0.421
0,1320.006,0,4213440,0,377,9599.000,3.200,0.420
0,1323.008,0,4223016,0,377,9594.000,3.197,0.422
0,1326.003,0,4232592,0,376,9567.000,3.195,0.420
0,1329.000,0,4242168,0,376,9567.000,3.192,0.421
0,1332.000,0,4251744,0,376,9569.000,3.189,0.421
0,1335.003,0,4261320,0,376,9568.000,3.187,0.421
0,1338.002,0,4270896,0,372,9560.000,3.187,0.418
0,1341.002,0,4280472,0,376,9564.000,3.189,0.421
0,1344.004,0,4290048,0,373,9588.000,3.193,0.418
0,1347.008,0,4299624,0,377,9594.000,3.195,0.421
0,1350.000,0,4309200,0,376,9566.000,3.198,0.420
0,1353.003,0,4318776,0,374,9609.000,3.200,0.417
0,1356.004,0,4328352,0,377,9592.000,3.195,0.422
0,1359.006,0,4337928,0,373,9589.000,3.194,0.417
0,1362.004,0,4347504,0,376,9566.000,3.191,0.420
0,1365.005,0,4357080,0,376,9567.000,3.189,0.421
0,1368.001,0,4366656,0,375,9549.000,3.186,0.421
0,1371.003,0,4376232,0,376,9566.000,3.187,0.421
0,1374.003,0,4385808,0,376,9567.000,3.190,0.422
0,1377.006,0,4395384,0,377,9593.000,3.194,0.421
0,1380.008,0,4404960,0,377,9596.000,3.196,0.420
0,1383.007,0,4414536,0,377,9591.000,3.198,0.422
0,1386.006,0,4424112,0,377,9598.000,3.200,0.420
0,1389.001,0,4433688,0,376,9565.000,3.195,0.422
0,1392.003,0,4443264,0,373,9587.000,3.193,0.417
0,1395.000,0,4452840,0,374,9559.000,3.190,0.418
0,1398.002,0,4462416,0,376,9568.000,3.187,0.421
0,1401.006,0,4471992,0,374,9573.000,3.186,0.419
0,1404.000,0,4481568,0,375,9544.000,3.189,0.422
0,1407.003,0,4491144,0,373,9585.000,3.191,0.417
0,1410.005,0,4500720,0,373,9587.000,3.194,0.417
0,1413.005,0,4510296,0,377,9596.000,3.197,0.420
0,1416.004,0,4519872,0,377,9593.000,3.199,0.422
0,1419.005,0,4529448,0,377,9596.000,3.199,0.420
0,1422.008,0,4539024,0,377,9591.000,3.194,0.422
0,1425.003,0,4548600,0,372,9563.000,3.193,0.416
0,1428.004,0,4558176,0,376,9565.000,3.189,0.421
0,1431.003,0,4567752,0,372,9558.000,3.186,0.417
0,1434.004,0,4577328,0,376,9565.000,3.186,0.421
