repeat,us,period,sdl,payspin,totspin,Cycles,Unhalt_GHz,IPC
1,195.003,0,622440,0,377,9591.000,3.195,0.421
1,198.003,0,632016,0,373,9586.000,3.196,0.417
1,201.006,0,641592,0,374,9607.000,3.200,0.416
1,204.004,0,651168,0,377,9590.000,3.197,0.422
1,207.004,0,660744,0,377,9588.000,3.195,0.421
1,210.007,0,670320,0,373,9587.000,3.193,0.417
1,213.007,0,679896,0,376,9564.000,3.191,0.420
1,216.001,0,689472,0,375,9543.000,3.186,0.422
1,219.003,0,699048,0,374,9564.000,3.187,0.418
1,222.006,0,708624,0,371,9580.000,3.188,0.416
1,225.003,0,718200,0,376,9561.000,3.193,0.420
1,228.003,0,727776,0,375,9586.000,3.193,0.420
1,231.002,0,737352,0,373,9585.000,3.198,0.417
1,234.006,0,746928,0,378,9614.000,3.199,0.420
1,237.006,0,756504,0,377,9598.000,3.197,0.421
1,240.002,0,766080,0,376,9560.000,3.195,0.422
1,243.007,0,775656,0,377,9595.000,3.191,0.421
1,246.008,0,785232,0,376,9565.000,3.190,0.420
1,249.001,0,794808,0,375,9548.000,3.185,0.422
1,252.003,0,804384,0,376,9561.000,3.186,0.420
1,255.003,0,813960,0,376,9566.000,3.191,0.421
1,258.006,0,823536,0,377,9592.000,3.191,0.422
1,261.007,0,833112,0,377,9591.000,3.196,0.421
1,264.006,0,842688,0,377,9588.000,3.199,0.422
1,267.005,0,852264,0,377,9598.000,3.198,0.421
1,270.004,0,861840,0,373,9580.000,3.197,0.418
1,273.007,0,871416,0,377,9592.000,3.193,0.421
1,276.003,0,880992,0,372,9557.000,3.190,0.418
1,279.003,0,890568,0,376,9564.000,3.188,0.421
1,282.003,0,900144,0,372,9556.000,3.187,0.416
1,285.003,0,909720,0,376,9564.000,3.187,0.422
1,288.008,0,919296,0,377,9589.000,3.190,0.421
1,291.000,0,928872,0,372,9556.000,3.195,0.416
1,294.002,0,938448,0,377,9593.000,3.196,0.422
1,297.004,0,948024,0,374,9603.000,3.198,0.416
1,300.002,0,957600,0,377,9588.000,3.199,0.422
1,303.002,0,967176,0,377,9590.000,3.195,0.421
1,306.003,0,976752,0,373,9584.000,3.193,0.417
1,309.003,0,986328,0,376,9563.000,3.191,0.420
1,312.003,0,995904,0,376,9560.000,3.185,0.421
1,315.004,0,1005480,0,376,9566.000,3.186,0.421
1,318.006,0,1015056,0,376,9572.000,3.189,0.421
1,321.001,0,1024632,0,372,9554.000,3.193,0.417
1,324.000,0,1034208,0,373,9581.000,3.194,0.417
1,327.007,0,1043784,0,378,9613.000,3.197,0.421
1,330.002,0,1053360,0,373,9587.000,3.198,0.418
1,333.006,0,1062936,0,374,9602.000,3.198,0.416
1,336.008,0,1072512,0,377,9588.000,3.195,0.422
1,339.002,0,1082088,0,372,9560.000,3.191,0.416
1,342.003,0,1091664,0,376,9569.000,3.190,0.421
1,345.002,0,1101240,0,372,9553.000,3.185,0.419
1,348.001,0,1110816,0,372,9556.000,3.187,0.416
1,351.007,0,1120392,0,377,9591.000,3.188,0.422
1,354.003,0,1129968,0,376,9566.000,3.193,0.420
1,357.005,0,1139544,0,377,9593.000,3.196,0.422
1,360.004,0,1149120,0,377,9592.000,3.197,0.421
1,363.002,0,1158696,0,377,9590.000,3.200,0.421
1,366.004,0,1168272,0,373,9595.000,3.197,0.417
1,369.006,0,1177848,0,377,9591.000,3.193,0.421
1,372.004,0,1187424,0,376,9564.000,3.191,0.421
1,375.004,0,1197000,0,376,9560.000,3.187,0.422
1,378.006,0,1206576,0,376,9563.000,3.186,0.421
1,381.003,0,1216152,0,372,9554.000,3.188,0.416
1,384.001,0,1225728,0,376,9566.000,3.191,0.421
1,387.003,0,1235304,0,377,9592.000,3.194,0.421
1,390.004,0,1244880,0,377,9586.000,3.197,0.421
1,393.003,0,1254456,0,377,9598.000,3.198,0.422
1,396.002,0,1264032,0,377,9591.000,3.200,0.421
1,399.001,0,1273608,0,373,9584.000,3.195,0.417
1,402.004,0,1283184,0,373,9586.000,3.193,0.417
1,405.001,0,1292760,0,374,9555.000,3.190,0.419
1,408.001,0,1302336,0,376,9565.000,3.186,0.422
1,411.004,0,1311912,0,376,9562.000,3.187,0.421
1,414.006,0,1321488,0,373,9581.000,3.188,0.417
1,417.002,0,1331064,0,372,9558.000,3.191,0.416
1,420.006,0,1340640,0,377,9595.000,3.196,0.421
1,423.006,0,1350216,0,377,9598.000,3.197,0.422
1,426.005,0,1359792,0,377,9591.000,3.200,0.421
1,429.002,0,1369368,0,373,9582.000,3.197,0.417
1,432.002,0,1378944,0,373,9582.000,3.194,0.418
1,435.006,0,1388520,0,377,9592.000,3.191,0.421
1,438.007,0,1398096,0,376,9563.000,3.190,0.420
1,441.002,0,1407672,0,375,9548.000,3.186,0.421
1,444.001,0,1417248,0,372,9552.000,3.186,0.418
1,447.006,0,1426824,0,377,9589.000,3.189,0.421
1,450.003,0,1436400,0,376,9567.000,3.192,0.421
1,453.004,0,1445976,0,377,9588.000,3.196,0.421
1,456.001,0,1455552,0,373,9589.000,3.198,0.417
1,459.007,0,1465128,0,378,9613.000,3.200,0.420
1,462.001,0,1474704,0,376,9571.000,3.198,0.421
1,465.001,0,1484280,0,373,9577.000,3.193,0.417
1,468.006,0,1493856,0,377,9598.000,3.190,0.422
1,471.007,0,1503432,0,376,9561.000,3.188,0.420
1,474.001,0,1513008,0,371,9536.000,3.185,0.418
1,477.001,0,1522584,0,376,9566.000,3.188,0.420
1,480.008,0,1532160,0,377,9596.000,3.191,0.422
1,483.003,0,1541736,0,376,9560.000,3.193,0.421
1,486.004,0,1551312,0,377,9598.000,3.198,0.421
1,489.004,0,1560888,0,377,9591.000,3.198,0.422
1,492.003,0,1570464,0,377,9591.000,3.199,0.420
1,495.003,0,1580040,0,373,9588.000,3.195,0.418
1,498.002,0,1589616,0,376,9571.000,3.193,0.420
1,501.006,0,1599192,0,373,9586.000,3.189,0.418
1,504.005,0,1608768,0,372,9560.000,3.187,0.416
1,507.006,0,1618344,0,372,9558.000,3.187,0.417
1,510.006,0,1627920,0,376,9565.000,3.189,0.421
1,513.002,0,1637496,0,376,9563.000,3.190,0.421
1,516.004,0,1647072,0,377,9592.000,3.195,0.422
1,519.003,0,1656648,0,377,9591.000,3.198,0.421
1,522.002,0,1666224,0,377,9589.000,3.198,0.422
1,525.001,0,1675800,0,377,9591.000,3.198,0.421
1,528.001,0,1685376,0,373,9584.000,3.195,0.417
1,531.004,0,1694952,0,377,9587.000,3.191,0.421
1,534.004,0,1704528,0,376,9562.000,3.189,0.420
1,537.006,0,1714104,0,376,9566.000,3.188,0.421
1,540.006,0,1723680,0,372,9558.000,3.185,0.418
1,543.004,0,1733256,0,376,9564.000,3.189,0.420
1,546.008,0,1742832,0,373,9588.000,3.193,0.418
1,549.006,0,1752408,0,373,9580.000,3.195,0.417
1,552.003,0,1761984,0,373,9587.000,3.198,0.417
1,555.001,0,1771560,0,377,9590.000,3.199,0.421
1,558.005,0,1781136,0,374,9604.000,3.197,0.417
1,561.001,0,1790712,0,376,9565.000,3.193,0.421
1,564.003,0,1800288,0,373,9588.000,3.190,0.418
1,567.004,0,1809864,0,376,9561.000,3.188,0.420
1,570.004,0,1819440,0,372,9559.000,3.186,0.417
1,573.005,0,1829016,0,376,9568.000,3.188,0.421
1,576.003,0,1838592,0,374,9556.000,3.191,0.420
1,579.004,0,1848168,0,377,9590.000,3.193,0.421
1,582.005,0,1857744,0,377,9596.000,3.197,0.420
1,585.004,0,1867320,0,377,9588.000,3.199,0.422
1,588.004,0,1876896,0,377,9596.000,3.199,0.420
1,591.005,0,1886472,0,377,9589.000,3.195,0.421
1,594.008,0,1896048,0,373,9585.000,3.193,0.417
1,597.006,0,1905624,0,376,9565.000,3.188,0.420
1,600.007,0,1915200,0,376,9569.000,3.188,0.421
1,603.007,0,1924776,0,372,9552.000,3.185,0.419
1,606.007,0,1934352,0,376,9564.000,3.189,0.420
1,609.001,0,1943928,0,372,9560.000,3.191,0.417
1,612.004,0,1953504,0,377,9590.000,3.195,0.422
1,615.003,0,1963080,0,377,9591.000,3.198,0.421
1,618.007,0,1972656,0,374,9610.000,3.200,0.416
1,621.006,0,1982232,0,377,9590.000,3.197,0.422
1,624.007,0,1991808,0,377,9587.000,3.194,0.421
1,627.000,0,2001384,0,372,9554.000,3.191,0.418
1,630.008,0,2010960,0,377,9590.000,3.189,0.421
1,633.003,0,2020536,0,375,9543.000,3.187,0.421
1,636.005,0,2030112,0,376,9563.000,3.186,0.421
1,639.002,0,2039688,0,376,9562.000,3.190,0.421
1,642.003,0,2049264,0,373,9581.000,3.194,0.417
1,645.003,0,2058840,0,373,9585.000,3.196,0.417
1,648.003,0,2068416,0,377,9592.000,3.197,0.421
1,651.000,0,2077992,0,377,9591.000,3.200,0.421
1,654.006,0,2087568,0,374,9607.000,3.196,0.416
1,657.001,0,2097144,0,376,9563.000,3.194,0.422
1,660.006,0,2106720,0,377,9589.000,3.190,0.421
1,663.006,0,2116296,0,376,9563.000,3.188,0.421
1,666.007,0,2125872,0,376,9563.000,3.185,0.420
1,669.006,0,2135448,0,372,9558.000,3.189,0.417
1,672.004,0,2145024,0,376,9566.000,3.191,0.421
1,675.001,0,2154600,0,376,9568.000,3.193,0.421
1,678.004,0,2164176,0,374,9606.000,3.196,0.417
1,681.004,0,2173752,0,377,9592.000,3.199,0.421
1,684.001,0,2183328,0,377,9590.000,3.198,0.422
1,687.003,0,2192904,0,377,9589.000,3.196,0.420
1,690.006,0,2202480,0,377,9590.000,3.193,0.422
1,693.004,0,2212056,0,376,9564.000,3.189,0.420
1,696.000,0,2221632,0,375,9548.000,3.189,0.421
1,699.002,0,2231208,0,376,9560.000,3.184,0.421
1,702.001,0,2240784,0,376,9562.000,3.190,0.422
1,705.004,0,2250360,0,377,9590.000,3.191,0.421
1,708.000,0,2259936,0,376,9566.000,3.195,0.420
1,711.000,0,2269512,0,377,9598.000,3.197,0.421
1,714.006,0,2279088,0,378,9611.000,3.200,0.422
1,717.003,0,2288664,0,373,9587.000,3.198,0.417
1,720.006,0,2298240,0,377,9591.000,3.194,0.420
1,723.003,0,2307816,0,376,9563.000,3.192,0.421
1,726.000,0,2317392,0,372,9561.000,3.188,0.417
1,729.003,0,2326968,0,376,9563.000,3.186,0.421
1,732.001,0,2336544,0,372,9558.000,3.187,0.417
1,735.000,0,2346120,0,376,9563.000,3.190,0.422
1,738.001,0,2355696,0,373,9582.000,3.193,0.417
1,741.003,0,2365272,0,377,9593.000,3.195,0.420
1,744.006,0,2374848,0,376,9600.000,3.198,0.421
1,747.002,0,2384424,0,373,9587.000,3.199,0.417
1,750.008,0,2394000,0,374,9610.000,3.196,0.416
1,753.003,0,2403576,0,376,9560.000,3.195,0.421
1,756.001,0,2413152,0,376,9568.000,3.191,0.421
1,759.002,0,2422728,0,376,9566.000,3.188,0.421
1,762.004,0,2432304,0,376,9566.000,3.185,0.421
1,765.005,0,2441880,0,376,9566.000,3.188,0.422
1,768.003,0,2451456,0,376,9562.000,3.191,0.420
1,771.006,0,2461032,0,377,9593.000,3.193,0.422
1,774.006,0,2470608,0,377,9592.000,3.195,0.421
1,777.004,0,2480184,0,377,9590.000,3.200,0.421
1,780.007,0,2489760,0,374,9603.000,3.198,0.417
1,783.006,0,2499336,0,373,9585.000,3.197,0.418
1,786.008,0,2508912,0,373,9586.000,3.191,0.417
1,789.006,0,2518488,0,376,9562.000,3.189,0.421
1,792.000,0,2528064,0,375,9540.000,3.188,0.422
1,795.003,0,2537640,0,376,9564.000,3.185,0.421
1,798.002,0,2547216,0,376,9563.000,3.189,0.420
1,801.007,0,2556792,0,377,9593.000,3.192,0.422
1,804.001,0,2566368,0,376,9565.000,3.195,0.420
1,807.006,0,2575944,0,374,9610.000,3.197,0.417
1,810.001,0,2585520,0,373,9583.000,3.200,0.418
1,813.006,0,2595096,0,374,9605.000,3.197,0.417
1,816.003,0,2604672,0,376,9575.000,3.193,0.421
1,819.002,0,2614248,0,376,9568.000,3.193,0.421
1,822.001,0,2623824,0,376,9566.000,3.188,0.421
1,825.004,0,2633400,0,376,9569.000,3.186,0.422
1,828.005,0,2642976,0,376,9562.000,3.187,0.420
1,831.006,0,2652552,0,376,9568.000,3.191,0.421
1,834.001,0,2662128,0,376,9566.000,3.193,0.421
1,837.003,0,2671704,0,377,9595.000,3.195,0.421
1,840.001,0,2681280,0,377,9588.000,3.198,0.422
1,843.007,0,2690856,0,378,9614.000,3.199,0.420
1,846.000,0,2700432,0,376,9568.000,3.195,0.421
1,849.004,0,2710008,0,377,9593.000,3.195,0.422
1,852.003,0,2719584,0,376,9564.000,3.191,0.420
1,855.000,0,2729160,0,372,9558.000,3.188,0.417
1,858.003,0,2738736,0,376,9562.000,3.185,0.422
1,861.002,0,2748312,0,376,9563.000,3.188,0.420
1,864.001,0,2757888,0,376,9570.000,3.191,0.421
1,867.004,0,2767464,0,377,9591.000,3.192,0.422
1,870.005,0,2777040,0,377,9593.000,3.197,0.420
1,873.002,0,2786616,0,377,9588.000,3.199,0.422
1,876.000,0,2796192,0,377,9590.000,3.197,0.421
1,879.001,0,2805768,0,373,9587.000,3.195,0.417
1,882.005,0,2815344,0,377,9596.000,3.193,0.420
1,885.001,0,2824920,0,372,9552.000,3.189,0.418
1,888.003,0,2834496,0,376,9562.000,3.189,0.420
1,891.004,0,2844072,0,376,9567.000,3.184,0.421
1,894.005,0,2853648,0,376,9568.000,3.189,0.422
1,897.002,0,2863224,0,376,9561.000,3.192,0.421
1,900.008,0,2872800,0,374,9603.000,3.194,0.416
1,903.006,0,2882376,0,377,9588.000,3.198,0.422
1,906.003,0,2891952,0,377,9590.000,3.199,0.421
1,909.000,0,2901528,0,374,9582.000,3.197,0.419
1,912.000,0,2911104,0,375,9585.000,3.194,0.419
1,915.006,0,2920680,0,377,9593.000,3.194,0.420
1,918.004,0,2930256,0,376,9561.000,3.187,0.422
1,921.006,0,2939832,0,376,9563.000,3.186,0.421
1,924.004,0,2949408,0,372,9556.000,3.187,0.416
1,927.004,0,2958984,0,376,9564.000,3.191,0.422
1,930.006,0,2968560,0,377,9589.000,3.191,0.421
1,933.005,0,2978136,0,373,9586.000,3.196,0.416
1,936.004,0,2987712,0,377,9587.000,3.199,0.422
1,939.000,0,2997288,0,373,9586.000,3.199,0.417
1,942.006,0,3006864,0,374,9607.000,3.196,0.416
1,945.001,0,3016440,0,376,9563.000,3.193,0.422
1,948.006,0,3026016,0,377,9589.000,3.192,0.421
1,951.006,0,3035592,0,376,9564.000,3.188,0.420
1,954.000,0,3045168,0,375,9537.000,3.186,0.421
1,957.007,0,3054744,0,373,9588.000,3.187,0.418
1,960.005,0,3064320,0,376,9561.000,3.191,0.420
1,963.006,0,3073896,0,373,9586.000,3.194,0.418
1,966.006,0,3083472,0,373,9587.000,3.196,0.417
1,969.001,0,3093048,0,373,9585.000,3.200,0.417
1,972.000,0,3102624,0,377,9592.000,3.197,0.421
1,975.001,0,3112200,0,377,9590.000,3.196,0.421
1,978.003,0,3121776,0,373,9588.000,3.193,0.417
1,981.003,0,3131352,0,376,9561.000,3.190,0.420
1,984.002,0,3140928,0,372,9559.000,3.186,0.417
1,987.004,0,3150504,0,376,9568.000,3.186,0.421
1,990.004,0,3160080,0,376,9564.000,3.189,0.421
1,993.001,0,3169656,0,376,9562.000,3.193,0.421
1,996.003,0,3179232,0,377,9595.000,3.193,0.421
1,999.005,0,3188808,0,377,9593.000,3.198,0.422
1,1002.001,0,3198384,0,377,9593.000,3.199,0.421
1,1005.006,0,3207960,0,374,9602.000,3.197,0.417
1,1008.006,0,3217536,0,373,9585.000,3.196,0.418
1,1011.001,0,3227112,0,372,9556.000,3.192,0.417
1,1014.001,0,3236688,0,376,9566.000,3.189,0.421
1,1017.003,0,3246264,0,376,9570.000,3.185,0.421
1,1020.004,0,3255840,0,376,9561.000,3.186,0.421
1,1023.004,0,3265416,0,376,9566.000,3.191,0.421
1,1026.000,0,3274992,0,376,9568.000,3.191,0.421
1,1029.006,0,3284568,0,374,9603.000,3.196,0.417
1,1032.004,0,3294144,0,377,9596.000,3.199,0.421
1,1035.003,0,3303720,0,377,9588.000,3.199,0.422
1,1038.004,0,3313296,0,377,9591.000,3.196,0.421
1,1041.004,0,3322872,0,373,9588.000,3.193,0.417
1,1044.003,0,3332448,0,376,9564.000,3.191,0.421
1,1047.003,0,3342024,0,376,9560.000,3.187,0.421
1,1050.006,0,3351600,0,376,9568.000,3.187,0.421
1,1053.006,0,3361176,0,376,9566.000,3.187,0.421
1,1056.005,0,3370752,0,376,9568.000,3.191,0.421
1,1059.005,0,3380328,0,373,9581.000,3.195,0.417
1,1062.006,0,3389904,0,377,9588.000,3.195,0.422
1,1065.003,0,3399480,0,377,9590.000,3.200,0.421
1,1068.000,0,3409056,0,373,9588.000,3.198,0.417
1,1071.001,0,3418632,0,377,9591.000,3.195,0.421
1,1074.004,0,3428208,0,377,9588.000,3.192,0.422
1,1077.006,0,3437784,0,371,9572.000,3.191,0.415
1,1080.001,0,3447360,0,375,9544.000,3.186,0.421
1,1083.004,0,3456936,0,376,9567.000,3.186,0.421
1,1086.003,0,3466512,0,376,9563.000,3.189,0.421
1,1089.006,0,3476088,0,373,9586.000,3.193,0.417
1,1092.000,0,3485664,0,376,9564.000,3.193,0.420
1,1095.005,0,3495240,0,374,9603.000,3.198,0.417
1,1098.001,0,3504816,0,377,9596.000,3.199,0.421
1,1101.001,0,3514392,0,377,9588.000,3.197,0.422
1,1104.006,0,3523968,0,377,9595.000,3.195,0.420
1,1107.001,0,3533544,0,372,9558.000,3.191,0.417
1,1110.008,0,3543120,0,377,9592.000,3.190,0.422
1,1113.002,0,3552696,0,375,9541.000,3.186,0.421
1,1116.004,0,3562272,0,376,9560.000,3.186,0.422
1,1119.008,0,3571848,0,373,9587.000,3.189,0.417
1,1122.004,0,3581424,0,376,9564.000,3.193,0.420
1,1125.002,0,3591000,0,373,9581.000,3.196,0.417
1,1128.002,0,3600576,0,377,9594.000,3.197,0.422
1,1131.008,0,3610152,0,378,9614.000,3.200,0.420
1,1134.001,0,3619728,0,376,9569.000,3.198,0.421
1,1137.004,0,3629304,0,377,9591.000,3.192,0.421
1,1140.001,0,3638880,0,376,9563.000,3.190,0.421
1,1143.000,0,3648456,0,372,9560.000,3.188,0.417
1,1146.003,0,3658032,0,376,9563.000,3.187,0.421
1,1149.000,0,3667608,0,372,9558.000,3.187,0.417
1,1152.005,0,3677184,0,377,9592.000,3.191,0.422
1,1155.001,0,3686760,0,376,9561.000,3.193,0.420
1,1158.002,0,3696336,0,377,9593.000,3.198,0.422
1,1161.000,0,3705912,0,377,9592.000,3.197,0.421
1,1164.007,0,3715488,0,378,9613.000,3.200,0.420
1,1167.000,0,3725064,0,376,9568.000,3.195,0.421
1,1170.006,0,3734640,0,377,9593.000,3.194,0.422
1,1173.005,0,3744216,0,376,9567.000,3.190,0.420
1,1176.003,0,3753792,0,372,9561.000,3.187,0.417
1,1179.003,0,3763368,0,372,9555.000,3.186,0.417
1,1182.003,0,3772944,0,376,9564.000,3.187,0.421
1,1185.001,0,3782520,0,376,9567.000,3.192,0.421
1,1188.004,0,3792096,0,377,9594.000,3.195,0.422
1,1191.003,0,3801672,0,377,9593.000,3.198,0.420
1,1194.001,0,3811248,0,377,9586.000,3.199,0.422
1,1197.004,0,3820824,0,374,9602.000,3.197,0.416
1,1200.007,0,3830400,0,377,9596.000,3.196,0.421
1,1203.003,0,3839976,0,376,9562.000,3.190,0.421
1,1206.003,0,3849552,0,376,9564.000,3.190,0.422
1,1209.006,0,3859128,0,376,9565.000,3.186,0.421
1,1212.005,0,3868704,0,372,9560.000,3.187,0.416
1,1215.004,0,3878280,0,376,9566.000,3.189,0.421
1,1218.006,0,3887856,0,377,9592.000,3.193,0.422
1,1221.000,0,3897432,0,376,9562.000,3.195,0.422
1,1224.006,0,3907008,0,378,9613.000,3.198,0.420
1,1227.004,0,3916584,0,377,9593.000,3.200,0.422
1,1230.006,0,3926160,0,377,9592.000,3.197,0.421
1,1233.000,0,3935736,0,376,9564.000,3.193,0.421
1,1236.006,0,3945312,0,377,9593.000,3.192,0.420
1,1239.004,0,3954888,0,374,9555.000,3.188,0.419
1,1242.008,0,3964464,0,376,9564.000,3.185,0.422
1,1245.006,0,3974040,0,376,9565.000,3.189,0.420
1,1248.003,0,3983616,0,376,9560.000,3.190,0.421
1,1251.004,0,3993192,0,371,9589.000,3.194,0.416
1,1254.005,0,4002768,0,377,9587.000,3.197,0.421
1,1257.003,0,4012344,0,373,9588.000,3.199,0.417
1,1260.001,0,4021920,0,377,9591.000,3.199,0.421
1,1263.008,0,4031496,0,374,9601.000,3.195,0.417
1,1266.001,0,4041072,0,372,9560.000,3.193,0.417
1,1269.001,0,4050648,0,376,9568.000,3.190,0.421
1,1272.008,0,4060224,0,373,9587.000,3.186,0.418
1,1275.008,0,4069800,0,372,9553.000,3.187,0.416
1,1278.008,0,4079376,0,376,9565.000,3.189,0.421
1,1281.004,0,4088952,0,376,9568.000,3.190,0.422
1,1284.004,0,4098528,0,373,9580.000,3.196,0.416
1,1287.004,0,4108104,0,377,9594.000,3.197,0.422
1,1290.002,0,4117680,0,377,9593.000,3.200,0.420
1,1293.001,0,4127256,0,377,9588.000,3.197,0.422
1,1296.003,0,4136832,0,377,9590.000,3.195,0.420
1,1299.007,0,4146408,0,377,9590.000,3.191,0.422
1,1302.008,0,4155984,0,376,9563.000,3.189,0.420
1,1305.003,0,4165560,0,375,9548.000,3.187,0.421
1,1308.001,0,4175136,0,372,9555.000,3.187,0.417
1,1311.007,0,4184712,0,377,9587.000,3.188,0.422
1,1314.002,0,4194288,0,372,9557.000,3.194,0.416
1,1317.004,0,4203864,0,377,9598.000,3.196,0.421
1,1320.002,0,4213440,0,377,9587.000,3.196,0.422
1,1323.005,0,4223016,0,374,9605.000,3.201,0.416
1,1326.005,0,4232592,0,377,9592.000,3.196,0.421
1,1329.001,0,4242168,0,376,9563.000,3.194,0.421
1,1332.004,0,4251744,0,373,9587.000,3.190,0.418
1,1335.001,0,4261320,0,372,9553.000,3.188,0.416
1,1338.004,0,4270896,0,376,9565.000,3.185,0.421
1,1341.005,0,4280472,0,376,9568.000,3.188,0.422
1,1344.000,0,4290048,0,372,9553.000,3.192,0.416
1,1347.007,0,4299624,0,374,9603.000,3.192,0.417
1,1350.008,0,4309200,0,377,9596.000,3.198,0.421
1,1353.006,0,4318776,0,377,9588.000,3.198,0.422
1,1356.004,0,4328352,0,377,9591.000,3.199,0.421
1,1359.008,0,4337928,0,373,9597.000,3.195,0.417
1,1362.004,0,4347504,0,376,9561.000,3.193,0.420
1,1365.000,0,4357080,0,372,9559.000,3.188,0.417
1,1368.001,0,4366656,0,376,9565.000,3.188,0.421
1,1371.004,0,4376232,0,376,9569.000,3.187,0.421
1,1374.004,0,4385808,0,376,9561.000,3.188,0.421
1,1377.000,0,4395384,0,376,9566.000,3.191,0.421
1,1380.004,0,4404960,0,377,9595.000,3.195,0.421
1,1383.004,0,4414536,0,377,9594.000,3.197,0.422
1,1386.002,0,4424112,0,377,9593.000,3.200,0.420
1,1389.002,0,4433688,0,377,9588.000,3.197,0.422
1,1392.004,0,4443264,0,377,9593.000,3.194,0.420
1,1395.007,0,4452840,0,373,9588.000,3.191,0.418
1,1398.008,0,4462416,0,376,9564.000,3.189,0.421
1,1401.002,0,4471992,0,375,9539.000,3.186,0.422
1,1404.004,0,4481568,0,376,9567.000,3.186,0.421
1,1407.002,0,4491144,0,376,9563.000,3.190,0.421
1,1410.003,0,4500720,0,373,9581.000,3.194,0.417
1,1413.004,0,4510296,0,377,9590.000,3.195,0.421
1,1416.003,0,4519872,0,373,9587.000,3.198,0.417
1,1419.002,0,4529448,0,372,9595.000,3.200,0.416
1,1422.000,0,4539024,0,373,9587.000,3.196,0.417
1,1425.004,0,4548600,0,377,9594.000,3.194,0.420
1,1428.002,0,4558176,0,376,9561.000,3.190,0.422
1,1431.001,0,4567752,0,376,9563.000,3.188,0.421
1,1434.000,0,4577328,0,372,9556.000,3.185,0.416
